Date	Close	High	Low	Open	Volume
	DWSH	DWSH	DWSH	DWSH	DWSH
2018-07-11	21.328386306762695	21.329239610990413	21.31219628121542	21.31219628121542	201600
2018-07-12	21.303672790527344	21.303672790527344	21.282369442805066	21.282369442805066	1900
2018-07-13	21.31475067138672	21.31475067138672	21.31475067138672	21.31475067138672	500
2018-07-16	21.26958656311035	21.33775987774335	21.26106652412251	21.27810822743948	213100
2018-07-17	21.26958656311035	21.26958656311035	21.26958656311035	21.26958656311035	0
2018-07-18	21.4655818939209	21.4655818939209	21.42297357167597	21.42297357167597	400
2018-07-19	21.354799270629883	21.47410093298879	21.354799270629883	21.46557926958165	1100
2018-07-20	21.414451599121094	21.414451599121094	21.414451599121094	21.414451599121094	100
2018-07-23	21.414451599121094	21.414451599121094	21.414451599121094	21.414451599121094	0
2018-07-24	21.414451599121094	21.414451599121094	21.414451599121094	21.414451599121094	0
2018-07-25	21.414451599121094	21.414451599121094	21.414451599121094	21.414451599121094	0
2018-07-26	21.388887405395508	21.457059092032306	21.388887405395508	21.457059092032306	700
2018-07-27	21.388887405395508	21.388887405395508	21.388887405395508	21.388887405395508	0
2018-07-30	21.346281051635742	21.346281051635742	21.18607765454984	21.18607765454984	300
2018-07-31	21.073593139648438	21.073593139648438	21.073593139648438	21.073593139648438	500
2018-08-01	21.158809661865234	21.158809661865234	21.158809661865234	21.158809661865234	1100
2018-08-02	21.474102020263672	21.8064387832636	21.474102020263672	21.8064387832636	1300
2018-08-03	21.474102020263672	21.474102020263672	21.474102020263672	21.474102020263672	0
2018-08-06	21.128982543945312	21.1588075555499	21.101714194098438	21.1588075555499	80700
2018-08-07	21.08978271484375	21.08978271484375	21.00286272252398	21.00286272252398	400
2018-08-08	21.235502243041992	21.235502243041992	21.235502243041992	21.235502243041992	600
2018-08-09	21.2474308013916	21.26106578891496	21.17585077391173	21.17585077391173	2600
2018-08-10	21.2474308013916	21.2474308013916	21.2474308013916	21.2474308013916	100
2018-08-13	21.54227638244629	21.54227638244629	21.54227638244629	21.54227638244629	500
2018-08-14	21.31219482421875	21.482623234293293	21.31219482421875	21.482623234293293	800
2018-08-15	21.559316635131836	21.59340329242651	21.559316635131836	21.59340329242651	29800
2018-08-16	21.31219482421875	21.31219482421875	21.240614794466964	21.253396478253702	4700
2018-08-17	21.21845817565918	21.21845817565918	21.21845817565918	21.21845817565918	300
2018-08-20	21.133243560791016	21.274700265558725	21.133243560791016	21.175851883195254	6200
2018-08-21	21.22698211669922	21.38889050543104	21.065073727967402	21.38889050543104	3600
2018-08-22	21.337759017944336	21.346279056588866	21.08211397439559	21.08211397439559	16800
2018-08-23	21.22698211669922	21.75531398371499	21.17585375064655	21.75531398371499	2600
2018-08-24	21.26106834411621	21.26106834411621	21.218460018823226	21.218460018823226	1400
2018-08-27	20.90060806274414	21.525231591801504	20.90060806274414	21.525231591801504	1200
2018-08-28	21.056549072265625	21.33775910897125	21.00116069413381	21.33775910897125	8300
2018-08-29	21.01394271850586	21.107679398928873	21.01394271850586	21.066776061095513	1400
2018-08-30	21.220163345336914	21.220163345336914	21.11620164028447	21.11620164028447	800
2018-08-31	21.182668685913086	21.182668685913086	21.17755536212704	21.17755536212704	800
2018-09-04	21.371843338012695	21.440015022290996	21.32923664484169	21.32923664484169	1100
2018-09-05	21.31475067138672	21.31475067138672	21.31475067138672	21.31475067138672	500
2018-09-06	21.315601348876953	21.315601348876953	21.286628017776884	21.295149681355795	1800
2018-09-07	21.346281051635742	21.51671109659682	21.346281051635742	21.51671109659682	1300
2018-09-10	21.29515266418457	21.30367432895712	21.29515266418457	21.30367432895712	200
2018-09-11	21.31219482421875	21.482623234293293	21.31219482421875	21.448538202414895	1900
2018-09-12	21.320714950561523	21.320714950561523	21.320714950561523	21.320714950561523	100
2018-09-13	21.22612762451172	21.22612762451172	21.22612762451172	21.22612762451172	100
2018-09-14	21.099157333374023	21.17585068401723	21.048880653523085	21.12216566363523	41500
2018-09-17	21.152841567993164	21.158806570036248	21.059958196942425	21.059958196942425	2700
2018-09-18	21.082115173339844	21.12472349569172	21.082115173339844	21.12472349569172	7600
2018-09-19	20.903165817260742	20.903165817260742	20.903165817260742	20.903165817260742	600
2018-09-20	20.732736587524414	20.810281626986527	20.732736587524414	20.810281626986527	300
2018-09-21	20.775341033935547	20.775341033935547	20.664562650341598	20.664562650341598	1000
2018-09-24	21.056549072265625	21.056549072265625	21.056549072265625	21.056549072265625	200
2018-09-25	21.18863296508789	21.18863296508789	21.07359293587773	21.07359293587773	300
2018-09-26	21.25510025024414	21.25510025024414	21.20141360564782	21.20141360564782	800
2018-09-27	21.346281051635742	21.346281051635742	21.28577934462597	21.303674353066157	3600
2018-09-28	21.414451599121094	21.618968292271603	21.369288240998443	21.618968292271603	66200
