Date	Open	High	Low	Close	Adj Close	Volume
1998-05-14	20.11	20.11	20.11	20.11		0.00
1998-05-15	19.91	19.91	19.91	19.91		0.00
1998-05-18	19.92	19.92	19.92	19.92		0.00
1998-05-19	20.03	20.03	20.03	20.03		0.00
1998-05-20	20.20	20.20	20.20	20.20		0.00
1998-05-21	20.08	20.08	20.08	20.08		0.00
1998-05-22	19.98	19.98	19.98	19.98		0.00
1998-05-26	19.63	19.63	19.63	19.63		0.00
1998-05-27	19.70	19.70	19.70	19.70		0.00
1998-05-28	19.77	19.77	19.77	19.77		0.00
1998-05-29	19.60	19.60	19.60	19.60		0.00
1998-06-01	19.55	19.55	19.55	19.55		0.00
1998-06-02	19.64	19.64	19.64	19.64		0.00
1998-06-03	19.45	19.45	19.45	19.45		0.00
1998-06-04	19.76	19.76	19.76	19.76		0.00
1998-06-05	20.14	20.14	20.14	20.14		0.00
1998-06-08	20.19	20.19	20.19	20.19		0.00
1998-06-09	20.32	20.32	20.32	20.32		0.00
1998-06-10	20.20	20.20	20.20	20.20		0.00
1998-06-11	19.89	19.89	19.89	19.89		0.00
1998-06-12	20.01	20.01	20.01	20.01		0.00
1998-06-15	19.61	19.61	19.61	19.61		0.00
1998-06-16	19.86	19.86	19.86	19.86		0.00
1998-06-17	20.21	20.21	20.21	20.21		0.00
1998-06-18	20.27	20.27	20.27	20.27		0.00
1998-06-19	20.19	20.19	20.19	20.19		0.00
1998-06-22	20.24	20.24	20.24	20.24		0.00
1998-06-23	20.64	20.64	20.64	20.64		0.00
1998-06-24	20.94	20.94	20.94	20.94		0.00
1998-06-25	20.83	20.83	20.83	20.83		0.00
1998-06-26	20.96	20.96	20.96	20.96		0.00
1998-06-29	21.10	21.10	21.10	21.10		0.00
1998-06-30	20.99	20.99	20.99	20.99		0.00
1998-07-01	21.19	21.19	21.19	21.19		0.00
1998-07-02	21.13	21.13	21.13	21.13		0.00
1998-07-06	21.39	21.39	21.39	21.39		0.00
1998-07-07	21.32	21.32	21.32	21.32		0.00
1998-07-08	21.53	21.53	21.53	21.53		0.00
1998-07-09	21.42	21.42	21.42	21.42		0.00
1998-07-10	21.60	21.60	21.60	21.60		0.00
1998-07-13	21.69	21.69	21.69	21.69		0.00
1998-07-14	21.88	21.88	21.88	21.88		0.00
1998-07-15	21.84	21.84	21.84	21.84		0.00
1998-07-16	22.07	22.07	22.07	22.07		0.00
