Date	Close	High	Low	Open	Volume
	DJIA	DJIA	DJIA	DJIA	DJIA
2022-02-24	17.61229705810547	17.61229705810547	17.20988447450944	17.30448504110197	22700
2022-02-25	17.88735580444336	17.88735580444336	17.60282972518921	17.762921100432685	26800
2022-02-28	17.899730682373047	17.95212476501176	17.78475628242753	17.95212476501176	4100
2022-03-01	17.66250991821289	18.032177795709657	17.624669964829444	18.032177795709657	8300
2022-03-02	17.94485092163086	17.98123489814337	17.770205336043276	17.93757384873641	14300
2022-03-03	17.890270233154297	18.032171046198204	17.872078248290045	18.024893974660607	10700
2022-03-04	17.846607208251953	17.857523508324746	17.697430728210776	17.799306942494702	38100
2022-03-07	17.502412796020508	17.71198774800453	17.502412796020508	17.71198774800453	7000
2022-03-08	17.417272567749023	17.61011150334928	17.40635765387036	17.573726143821144	11300
2022-03-09	17.617387771606445	17.81386455569623	17.617387771606445	17.617387771606445	16700
2022-03-10	17.729454040527344	17.730181331396146	17.570089898800216	17.646497078814658	12100
2022-03-11	17.623937606811523	17.886633943894584	17.623937606811523	17.886633943894584	9000
2022-03-14	17.617387771606445	17.8284186999902	17.61374992951275	17.77020351077392	4500
2022-03-15	17.937570571899414	17.966678858159707	17.690884369252988	17.79203330447639	9100
2022-03-16	18.192995071411133	18.19954485409972	17.965955369645112	18.170436559430286	9700
2022-03-17	18.403291702270508	18.403291702270508	18.170429598008376	18.225006935624055	12900
2022-03-18	18.580120086669922	18.585213897376356	18.35235179828889	18.49789043672364	10100
2022-03-21	18.815032958984375	18.917808187371143	18.609485302587633	18.888443436349668	21500
2022-03-22	18.69757843017578	19.02058371940435	18.57278102753214	19.02058371940435	52100
2022-03-23	18.52286720275879	18.76365207772243	18.477352664154832	18.572785335281083	11100
2022-03-24	18.64252471923828	18.6535358035956	18.602148876343122	18.609490065977585	22300
2022-03-25	18.583791732788086	19.027923087880335	18.514051149629402	19.027923087880335	19200
2022-03-28	18.605817794799805	18.719604127880334	18.499374051157215	18.719604127880334	22400
2022-03-29	18.675556182861328	18.866422880192527	18.609486887624048	18.866422880192527	20200
2022-03-30	18.660879135131836	18.793017763341542	18.660879135131836	18.793017763341542	25000
2022-03-31	18.60948371887207	18.79300919657261	18.594801344610843	18.79300919657261	13800
2022-04-01	18.630779266357422	18.785675153284377	18.59480841587016	18.785675153284377	19500
2022-04-04	18.69023323059082	18.77832607245218	18.63150513607932	18.77832607245218	24600
2022-04-05	18.654998779296875	18.75630380418172	18.6535299817529	18.690234518280814	26400
2022-04-06	18.60361099243164	18.62416715768531	18.514050744620146	18.609484782584843	11000
2022-04-07	18.675556182861328	18.70491953619539	18.544151291168276	18.631509052577464	13700
2022-04-08	18.715930938720703	18.748230485505236	18.6535315411807	18.6755551050516	13800
2022-04-11	18.62416648864746	18.741622684855113	18.616825301360944	18.646188650318706	21900
2022-04-12	18.58893585205078	18.763651409944135	18.583797159171564	18.763651409944135	39800
2022-04-13	18.759977340698242	18.76364723471444	18.6241688590831	18.675555776440802	22700
2022-04-14	18.719602584838867	18.88844572308824	18.719602584838867	18.75630712787097	20400
2022-04-18	18.712942123413086	18.74253876627373	18.646347912835516	18.72034022564357	25900
2022-04-19	18.816532135009766	18.85352829071505	18.720339872075424	18.779534567991604	15400
2022-04-20	18.875730514526367	18.9349252219944	18.86833099967872	18.901628110836562	56900
2022-04-21	18.853532791137695	19.001520271909865	18.757341916555035	19.001520271909865	30300
2022-04-22	18.490957260131836	18.846125371443012	18.37996740176117	18.846125371443012	34400
2022-04-25	18.535358428955078	18.535358428955078	18.246784429179748	18.268982971975174	24500
2022-04-26	18.254186630249023	18.557559703207627	18.150596237915817	18.557559703207627	28900
2022-04-27	18.27638053894043	18.424366574536624	18.17648922397373	18.365171878035568	54800
2022-04-28	18.483562469482422	18.56125524905637	18.24678366812584	18.350374040891097	32200
2022-04-29	18.054397583007812	18.52795651949446	18.054397583007812	18.52795651949446	33500
2022-05-02	18.039594650268555	18.112848822658155	17.795416427823955	18.05439367255306	69500
2022-05-03	18.11359214782715	18.254180066378826	18.054397457591612	18.254180066378826	16000
2022-05-04	18.5279541015625	18.594546884950944	18.128388933356447	18.305972982121617	54900
2022-05-05	18.120994567871094	18.579754549284967	17.90641431058208	18.579754549284967	45800
2022-05-06	18.002605438232422	18.202388082067348	17.80726278505507	18.202388082067348	55500
2022-05-09	17.691829681396484	18.106192510185792	17.691829681396484	18.106192510185792	33100
2022-05-10	17.63263702392578	18.10619459712488	17.53644617111205	18.10619459712488	51600
