Date	Open	High	Low	Close	Adj Close	Volume
	URAN	URAN	URAN	URAN		URAN
2024-09-24	27.533500996549733	27.533500996549733	27.48160743713379	27.48160743713379		200
2024-09-25	27.353868673939534	27.558448791503906	27.353868673939534	27.558448791503906		200
2024-09-26	28.56139157536791	28.56139157536791	27.990562438964844	27.990562438964844		3200
2024-09-27	28.07239301459214	28.13726043701172	28.07239301459214	28.13726043701172		300
2024-09-30	28.192147938882165	28.192147938882165	27.643275023573022	27.810930252075195		11900
2024-10-01	28.122292705632123	28.455608367919922	28.122292705632123	28.455608367919922		400
2024-10-02	28.790920436206115	29.18511199951172	28.790920436206115	29.18511199951172		1100
2024-10-03	29.090304772107153	29.339792809438162	28.99150848388672	28.99150848388672		15600
2024-10-04	29.289896079100366	30.12817604012079	29.289896079100366	30.008420944213867		2200
2024-10-07	30.008420962649435	30.068297558918346	29.289896097094513	29.629199981689453		7200
2024-10-08	28.790919642583713	29.279915963159457	28.790919642583713	29.22003936767578		3000
2024-10-09	28.870755454241774	28.870755454241774	28.421676233916884	28.486543655395508		2900
2024-10-10	28.491532995857398	28.58434295654297	28.301923458669755	28.58434295654297		1500
2024-10-11	28.451616335168136	29.14020385914089	28.451616335168136	29.10228157043457		1800
2024-10-14	29.289896555385948	29.578304290771484	29.289896555385948	29.578304290771484		800
2024-10-15	29.56932132502304	29.56932132502304	29.266942326511014	29.465534210205078		2400
2024-10-16	30.21799113364922	32.56317901611328	30.15811263546562	32.56317901611328		18300
2024-10-17	32.892504260816885	33.47730660683654	32.56318200776467	32.69291305541992		29800
2024-10-18	32.88252473818444	33.930373754520495	32.370574788077555	33.71082305908203		20100
2024-10-21	35.10795779763323	35.42730218886939	33.31164464520849	33.59007263183594		15800
2024-10-22	35.926278891719484	35.926278891719484	33.00427347425911	33.40445327758789		9000
2024-10-23	34.20979960591852	34.20979960591852	32.12407939172902	32.467376708984375		7400
2024-10-24	32.533239439310975	32.58513490162734	32.28375139512336	32.357601165771484		5900
2024-10-25	32.603096917980366	33.052176174471604	32.36558532714844	32.36558532714844		3600
2024-10-28	33.401461164857224	33.60104855822933	32.503302667140716	33.20186996459961		8900
2024-10-29	32.8725438015244	33.07912063598633	32.48334305613059	33.07912063598633		5600
2024-10-30	33.54117377846135	33.54117377846135	32.513284239019946	32.69989776611328		8000
2024-10-31	32.1939359918781	32.52326204206223	31.854633998260905	32.33365249633789		3900
2024-11-01	32.79270759399309	32.79270759399309	32.13006591796875	32.13006591796875		2100
2024-11-04	31.345678034190247	31.345678034190247	30.088258050446118	30.245935440063477		8100
2024-11-05	31.675000822120936	31.675000822120936	30.37766379629906	30.54831314086914		1200
2024-11-06	31.166045415434517	31.282806396484375	30.736925683247694	31.282806396484375		7500
2024-11-07	31.904531648842685	32.69291290940979	31.315739689338344	32.62405776977539		8200
2024-11-08	32.343629900068855	32.682933792479936	31.86161919659887	32.262794494628906		8500
2024-11-11	32.543222050426145	32.543222050426145	31.48539134146823	32.066200256347656		5200
2024-11-12	31.495370261395742	31.78477730718907	30.697009278936083	31.545269012451172		11200
2024-11-13	32.064203574429456	32.064203574429456	31.212949752807617	31.212949752807617		8200
2024-11-14	31.455452907300113	31.605145352359386	31.064255458054454	31.164051055908203		7900
2024-11-15	30.896598838600458	31.395574932790588	30.195039333366566	30.6121826171875		3300
2024-11-18	31.096188092273543	32.64301312611636	31.096188092273543	32.481346130371094		6900
2024-11-19	32.307704126337065	32.91246213683659	32.273773356613084	32.857574462890625		5300
2024-11-20	33.151970917744144	33.151970917744144	32.1829587312286	32.75278854370117		3600
2024-11-21	33.09209497788639	34.060109835301375	32.36359032479052	34.03116989135742		7900
2024-11-22	34.070085534806225	34.64889960474346	33.8106196527937	34.51716995239258		6700
2024-11-25	34.908366247754394	34.92832574786513	32.9324214194157	33.22182846069336		14900
2024-11-26	33.16694038218565	33.48129393959985	32.922443170863495	33.19188690185547		3700
2024-11-27	32.69291277706077	33.61103079131536	32.69291277706077	33.11105728149414		7900
2024-11-29	33.59107031476468	34.868447890316865	33.59107031476468	34.10700988769531		10800
2024-12-02	34.38943129439492	34.38943129439492	32.93242202163567	33.171932220458984		17700
2024-12-03	32.89250359386426	32.98231944412744	32.30371164366909	32.47136688232422		5000
2024-12-04	33.00227658213724	33.23180511484649	32.173978295133026	32.56317901611328		7500
2024-12-05	32.14404001638728	32.86256683128824	32.118092284166046	32.70588684082031		6000
2024-12-06	32.85258215301685	32.85258215301685	32.38354724258729	32.670955657958984		5300
2024-12-09	32.932422302654956	32.932422302654956	31.62909698486328	31.62909698486328		4000
2024-12-10	31.595165630874636	31.595165630874636	31.042301177978516	31.042301177978516		6800
2024-12-11	31.046292275432304	31.495369604914387	30.74690548566823	31.391582489013672		4600
2024-12-12	31.245882462283188	31.395574909741782	30.846701967912686	30.89659881591797		6300
2024-12-13	30.577253618731955	30.70499175426996	30.237949731552384	30.321779251098633		3500
2024-12-16	31.215943723811833	31.215943723811833	29.52940406887898	30.128175735473633		7800
2024-12-17	31.05627206812975	31.05627206812975	29.220039940779415	29.73897361755371		3100
2024-12-18	30.13815703034617	30.13815703034617	28.689128875732422	28.689128875732422		6300
2024-12-19	29.55934356265846	29.55934356265846	28.611288257429717	28.910673141479492		6400
2024-12-20	28.651206533700183	29.255966460794465	28.651206533700183	28.83782386779785		3000
2024-12-23	29.140204030488942	29.23900032043457	28.741021641034617	29.23900032043457		10600
2024-12-24	29.040000915527344	29.274999618530273	29.040000915527344	29.222000122070312		1400
2024-12-26	29.0	29.700000762939453	29.0	29.22599983215332		11200
2024-12-27	29.18000030517578	29.218000411987305	28.972000122070312	29.218000411987305		1000
2024-12-30	28.989999771118164	29.040000915527344	28.600000381469727	28.875999450683594		10100
2024-12-31	29.0	29.0	28.479999542236328	28.604999542236328		10700
2025-01-02	28.829999923706055	29.77199935913086	28.829999923706055	29.77199935913086		4100
2025-01-03	30.100000381469727	30.639999389648438	30.100000381469727	30.583999633789062		4500
2025-01-06	31.170000076293945	31.43000030517578	30.950000762939453	31.099000930786133		11200
