Date	Open	High	Low	Close	Adj Close	Volume
2022-01-19	36.83	41.67	36.83	40.71		129900.00
2022-01-20	39.69	46.88	39.69	43.61		153400.00
2022-01-21	41.67	48.41	41.63	43.61		329500.00
2022-01-24	43.53	43.61	40.59	41.48		110000.00
2022-01-25	41.19	43.53	40.06	40.61		23500.00
2022-01-26	43.62	43.67	40.95	41.89		90500.00
2022-01-27	45.80	48.09	42.40	44.35		151600.00
2022-01-28	43.18	46.13	42.79	45.31		43600.00
2022-01-31	44.58	46.52	44.58	46.52		71300.00
2022-02-01	46.04	48.46	45.60	48.25		298800.00
2022-02-02	48.49	54.50	48.26	51.38		23860900.00
2022-02-03	50.58	54.83	48.75	51.97		8425500.00
2022-02-04	50.98	52.65	48.57	48.59		6757800.00
2022-02-07	48.46	48.50	44.58	44.65		9432500.00
2022-02-08	43.74	46.09	42.81	44.10		7277500.00
2022-02-09	43.37	45.99	42.53	45.85		4393100.00
2022-02-10	44.11	47.00	43.98	45.60		2450000.00
2022-02-11	45.32	47.40	44.64	46.61		3456800.00
2022-02-14	46.70	47.49	45.54	46.63		2155000.00
2022-02-15	46.23	46.96	45.74	46.52		2359800.00
2022-02-16	46.25	46.98	45.50	45.74		5855300.00
2022-02-17	44.89	45.63	43.80	43.89		3142600.00
2022-02-18	43.76	44.48	43.42	44.01		2018700.00
2022-02-22	44.01	44.27	42.15	42.20		2611100.00
2022-02-23	42.34	42.63	40.88	41.76		2791200.00
2022-02-24	41.96	43.36	41.05	43.09		2447900.00
2022-02-25	43.08	43.69	42.53	42.70		2040700.00
2022-02-28	42.10	45.33	41.29	44.71		5534900.00
2022-03-01	44.36	46.72	44.10	46.47		4212900.00
2022-03-02	46.67	48.91	46.02	48.09		3517100.00
2022-03-03	48.44	48.94	46.23	48.15		2072200.00
2022-03-04	47.81	49.63	46.92	49.59		2544600.00
2022-03-07	49.65	51.13	48.49	50.22		2726900.00
2022-03-08	49.76	53.79	49.44	50.87		3873700.00
2022-03-09	50.99	52.20	49.19	49.91		3050600.00
2022-03-10	49.17	50.21	47.91	49.90		2692700.00
2022-03-11	50.00	50.41	46.95	47.96		3034100.00
2022-03-14	50.43	50.43	47.25	49.54		2916600.00
2022-03-15	49.92	50.16	48.52	49.87		2117400.00
2022-03-16	50.28	50.95	48.96	50.34		2989800.00
2022-03-17	50.45	51.25	49.50	49.58		2244600.00
2022-03-18	49.25	49.99	47.53	47.65		9663900.00
2022-03-21	47.56	48.06	47.26	47.86		2452000.00
2022-03-22	48.96	50.61	48.63	49.73		3841900.00
2022-03-23	49.30	50.34	49.30	49.58		2396200.00
2022-03-24	49.76	51.13	49.36	50.96		2335200.00
2022-03-25	50.80	52.33	50.59	52.31		2441200.00
2022-03-28	52.88	55.28	52.56	55.21		3127000.00
2022-03-29	55.42	55.80	53.12	54.77		2201300.00
2022-03-30	54.62	56.19	54.16	55.91		1934100.00
2022-03-31	56.73	57.45	54.24	54.69		3817600.00
2022-04-01	54.80	56.69	54.16	56.42		2156500.00
2022-04-04	56.75	57.08	55.94	56.77		1885100.00
2022-04-05	57.03	58.65	56.83	57.37		2143100.00
2022-04-06	57.27	58.42	56.76	57.95		2559400.00
2022-04-07	58.11	59.38	57.71	59.23		3925800.00
2022-04-08	59.53	63.11	59.22	62.25		4762100.00
2022-04-11	62.41	62.87	58.74	59.00		3487700.00
2022-04-12	59.31	61.46	59.20	60.16		2553000.00
2022-04-13	60.32	62.77	60.04	62.42		3405700.00
2022-04-14	62.35	62.93	60.46	60.82		1860100.00
2022-04-18	60.57	62.40	60.57	61.56		1216800.00
2022-04-19	61.87	65.04	61.14	64.87		2078800.00
2022-04-20	65.94	66.78	63.27	63.60		2182800.00
2022-04-21	63.20	64.47	60.43	60.94		2493700.00
2022-04-22	60.77	62.67	60.57	60.70		2030500.00
2022-04-25	60.64	61.10	57.80	60.55		2261600.00
2022-04-26	60.09	60.50	58.25	58.29		2136500.00
2022-04-27	58.35	59.50	58.08	58.43		1991600.00
2022-04-28	58.55	59.65	57.17	59.61		3354600.00
2022-04-29	59.80	60.15	57.51	57.57		2578400.00
2022-05-02	57.66	58.33	55.33	56.59		2488200.00
2022-05-03	56.83	58.78	56.83	58.05		2224200.00
2022-05-04	58.46	60.57	58.19	60.10		2628900.00
2022-05-05	59.53	60.28	57.53	58.50		1946800.00
2022-05-06	58.59	59.54	57.08	58.60		2861000.00
2022-05-09	58.90	58.90	55.01	56.03		2193700.00
2022-05-10	56.64	58.21	55.17	55.46		2156200.00
2022-05-11	55.53	57.40	54.97	55.78		1877000.00
2022-05-12	55.86	56.39	51.74	52.12		3785600.00
2022-05-13	53.15	54.49	52.28	53.23		2317500.00
2022-05-16	53.05	55.69	52.97	55.16		1631900.00
2022-05-17	55.41	57.98	54.57	57.82		2215100.00
2022-05-18	57.92	58.73	55.49	55.83		4609100.00
2022-05-19	55.69	56.06	53.53	55.78		2181100.00
2022-05-20	56.06	57.45	54.09	55.22		2266200.00
2022-05-23	56.05	56.14	54.45	55.17		1581800.00
2022-05-24	55.12	55.91	53.68	55.35		1682300.00
2022-05-25	55.44	57.84	55.44	57.68		1974700.00
2022-05-26	57.69	61.45	57.68	60.89		3260100.00
2022-05-27	60.82	64.96	60.43	64.92		2793800.00
2022-05-31	63.88	64.71	59.82	60.51		7389300.00
2022-06-01	60.80	62.31	60.58	62.04		2008600.00
2022-06-02	62.08	62.50	60.41	62.14		1758500.00
2022-06-03	61.66	64.16	61.53	63.52		1793500.00
2022-06-06	63.91	65.25	63.73	64.71		2033200.00
2022-06-07	63.87	65.02	63.52	64.87		2721700.00
2022-06-08	64.76	64.79	61.54	63.13		1922200.00
2022-06-09	62.64	62.83	59.62	59.66		1811000.00
2022-06-10	58.34	59.52	57.71	58.28		1540800.00
2022-06-13	56.80	57.50	53.81	54.08		2113200.00
2022-06-14	54.61	55.05	51.97	53.07		2330400.00
2022-06-15	54.29	58.05	54.27	56.73		3891700.00
2022-06-16	54.91	56.88	54.66	56.79		4837000.00
2022-06-17	57.07	58.00	54.08	56.63		6478700.00
2022-06-21	56.63	59.40	56.63	58.86		4363600.00
2022-06-22	57.78	58.90	57.38	57.71		3233400.00
2022-06-23	58.37	59.68	56.33	57.17		2667600.00
2022-06-24	57.35	58.82	56.52	57.78		6473700.00
2022-06-27	57.63	58.36	56.94	57.92		1718900.00
2022-06-28	58.33	59.37	56.37	56.61		1401700.00
2022-06-29	56.50	56.69	54.90	55.86		1412200.00
2022-06-30	55.46	57.35	55.12	55.81		2424400.00
2022-07-01	55.29	56.62	55.19	56.15		1531900.00
2022-07-05	55.71	55.92	51.55	53.55		2696000.00
2022-07-06	53.74	55.77	53.18	55.33		1716600.00
2022-07-07	56.12	58.39	56.12	57.62		1872100.00
2022-07-08	57.45	58.30	55.97	58.14		2096000.00
2022-07-11	58.14	58.62	56.93	58.33		1774700.00
2022-07-12	57.91	59.57	57.43	57.73		1808400.00
2022-07-13	56.68	58.76	56.68	58.31		1577200.00
2022-07-14	56.82	57.48	55.65	56.46		2608600.00
2022-07-15	53.57	55.22	51.31	54.25		5186100.00
2022-07-18	54.91	55.24	53.21	53.43		2583100.00
2022-07-19	54.04	54.10	52.80	53.61		2326200.00
2022-07-20	53.77	53.95	52.02	52.70		2803600.00
2022-07-21	52.50	53.47	51.96	52.79		1816800.00
2022-07-22	53.41	54.20	52.07	52.64		1503100.00
2022-07-25	52.62	53.67	52.02	53.57		1847700.00
2022-07-26	54.00	55.24	53.50	54.10		1993500.00
2022-07-27	53.64	54.35	52.81	54.13		1557200.00
2022-07-28	61.00	64.27	60.62	62.96		8460600.00
2022-07-29	62.24	64.92	62.03	64.43		3895200.00
2022-08-01	64.38	64.92	62.51	63.65		2735200.00
2022-08-02	63.65	65.10	63.35	64.18		1722900.00
2022-08-03	64.95	65.68	63.88	65.47		2286700.00
2022-08-04	63.86	66.64	63.86	65.76		2425900.00
2022-08-05	68.00	74.06	67.99	72.42		4216800.00
