Date	Open	High	Low	Close	Adj Close	Volume
	BND	BND	BND	BND		BND
2007-04-10	42.49607065802189	42.603628366933854	42.456444815616365	42.59230422973633		35000
2007-04-11	42.54699294900693	42.62058251732879	42.473399061794964	42.479061126708984		87700
2007-04-12	42.49038580846271	42.50170993958887	42.43377810950368	42.47340393066406		78100
2007-04-13	42.47907665577087	42.49605853783089	42.37151897753515	42.405487060546875		18000
2007-04-16	42.450764253588744	42.450764253588744	42.42246256071021	42.445106506347656		52700
2007-04-17	42.54703466175934	42.55269241333008	42.51306655786328	42.55269241333008		25600
2007-04-18	42.59792941356081	42.643217285351156	42.59792941356081	42.631893157958984		30400
2007-04-19	42.660205633792444	42.660205633792444	42.59793588034985	42.61491775512695		59700
2007-04-20	42.62629310594707	42.63761292977095	42.57534310150208	42.6036491394043		32200
2007-04-23	42.614944636712124	42.69985838305121	42.58098086573351	42.66023254394531		43200
2007-04-24	42.677226127617075	42.73949593740824	42.53570461789056	42.72817611694336		77500
2007-04-25	42.69986449203305	42.7677963626017	42.677220535176836	42.6942024230957		264200
2007-04-26	42.67157672013761	42.67157672013761	42.59798706804485	42.6036491394043		68400
2007-04-27	42.61494818523847	42.620610253837235	42.57532234283295	42.59230422973633		44800
2007-04-30	42.694196030054975	42.733821868896484	42.67721414467898	42.733821868896484		35900
2007-05-01	42.73779586217772	42.74913475587757	42.64706740789567	42.709442138671875		54800
2007-05-02	42.73780052424792	42.76048264029272	42.69243629215832	42.715118408203125		28900
2007-05-03	42.715083134336844	42.715083134336844	42.56198005900888	42.686729431152344		33800
2007-05-04	42.743465348381825	42.76614746312108	42.69810544507436	42.72078323364258		19200
2007-05-07	42.73211212082292	42.822836223178065	42.72076890417253	42.749122619628906		135500
2007-05-08	42.80015928962343	42.805826571891245	42.71510246773984	42.75479507446289		34000
2007-05-09	42.794459908305136	42.794459908305136	42.69239265351868	42.703731536865234		50200
2007-05-10	42.703738503869616	42.743431091308594	42.703738503869616	42.743431091308594		42000
2007-05-11	42.794468311852185	42.794468311852185	42.67539054557917	42.686729431152344		38200
2007-05-14	42.69810937094734	42.69810937094734	42.63006302047307	42.658416748046875		71200
2007-05-15	42.69241230933515	42.6980839167031	42.63003760679429	42.64137649536133		31600
2007-05-16	42.64140191579973	42.6810945387002	42.62439140972402	42.658416748046875		56600
2007-05-17	42.6187209334855	42.63005982796301	42.57902398738645	42.596038818359375		42700
2007-05-18	42.57334655516159	42.57334655516159	42.48828972525613	42.493961334228516		62200
2007-05-21	42.49961954747015	42.55632697275228	42.45992694547414	42.550655364990234		49400
2007-05-22	42.55067803423898	42.55634964502263	42.465621177170135	42.48263168334961		49800
2007-05-23	42.49398026748305	42.50531916430981	42.403251788181	42.44861602783203		47200
2007-05-24	42.431616117431034	42.454298242921745	42.35223084130009	42.442955017089844		38600
2007-05-25	42.42026229650714	42.45428763933141	42.41459501117976	42.44861602783203		21100
