Offset Frequency (Hz),Phase Noise (dBc/Hz)
+3.42676025343e+003,-1.30065770990e+002
+3.48847535295e+003,-1.30838312125e+002
+3.55130192606e+003,-1.30551102947e+002
+3.61525999011e+003,-1.29821940819e+002
+3.68036992298e+003,-1.27317328845e+002
+3.74665246955e+003,-1.31093974398e+002
+3.81412874828e+003,-1.31395308649e+002
+3.88282025801e+003,-1.29183478165e+002
+3.95274888473e+003,-1.31788395955e+002
+4.02393690862e+003,-1.32096308735e+002
+4.09640701111e+003,-1.32616018437e+002
+4.17018228212e+003,-1.32201843086e+002
+4.24528622739e+003,-1.32174571989e+002
+4.32174277604e+003,-1.31582971459e+002
+4.39957628810e+003,-1.31911391178e+002
+4.47881156235e+003,-1.32564308911e+002
+4.55947384417e+003,-1.30303131732e+002
+4.64158883361e+003,-1.32365662183e+002
+4.72518269359e+003,-1.32975061281e+002
+4.81028205818e+003,-1.31394582210e+002
+4.89691404115e+003,-1.32950807139e+002
+4.98510624459e+003,-1.33192727014e+002
+5.07488676766e+003,-1.33089056356e+002
+5.16628421561e+003,-1.33862840221e+002
+5.25932770886e+003,-1.33675909806e+002
+5.35404689227e+003,-1.33271049567e+002
+5.45047194461e+003,-1.32919377137e+002
+5.54863358815e+003,-1.32470925968e+002
+5.64856309846e+003,-1.33744267469e+002
+5.75029231439e+003,-1.34108362073e+002
+5.85385364818e+003,-1.34214896058e+002
+5.95928009583e+003,-1.33275440246e+002
+6.06660524757e+003,-1.35118903621e+002
+6.17586329859e+003,-1.33747655256e+002
+6.28708905992e+003,-1.34684239081e+002
+6.40031796953e+003,-1.33888949302e+002
+6.51558610364e+003,-1.35015920688e+002
+6.63293018816e+003,-1.34966115534e+002
+6.75238761044e+003,-1.35942295733e+002
+6.87399643118e+003,-1.34323420037e+002
+6.99779539652e+003,-1.35596147640e+002
+7.12382395042e+003,-1.34894107258e+002
+7.25212224722e+003,-1.35099099881e+002
+7.38273116442e+003,-1.34910326619e+002
+7.51569231572e+003,-1.35847483502e+002
+7.65104806427e+003,-1.35407330648e+002
+7.78884153618e+003,-1.35662304531e+002
+7.92911663423e+003,-1.36037703978e+002
+8.07191805189e+003,-1.35540215338e+002
+8.21729128755e+003,-1.35803971087e+002
+8.36528265901e+003,-1.36327389463e+002
+8.51593931825e+003,-1.35955223044e+002
+8.66930926644e+003,-1.36174412123e+002
+8.82544136923e+003,-1.36608128609e+002
+8.98438537235e+003,-1.36499087764e+002
+9.14619191741e+003,-1.36583671151e+002
+9.31091255809e+003,-1.36753150573e+002
+9.47859977652e+003,-1.36780798397e+002
+9.64930700003e+003,-1.36560625605e+002
+9.82308861817e+003,-1.36842889139e+002
+1.00000000000e+004,-1.37309821339e+002
+1.01800975118e+004,-1.37172356587e+002
+1.03634385350e+004,-1.37350820737e+002
+1.05500814844e+004,-1.36666768047e+002
+1.07400858268e+004,-1.37339601652e+002
+1.09335121002e+004,-1.37151814153e+002
+1.11304219327e+004,-1.37054256542e+002
+1.13308780622e+004,-1.37374023911e+002
+1.15349443568e+004,-1.37929042128e+002
+1.17426858345e+004,-1.37447375385e+002
+1.19541686846e+004,-1.37674078821e+002
+1.21694602882e+004,-1.38270410357e+002
+1.23886292399e+004,-1.37984115702e+002
+1.26117453700e+004,-1.38057236873e+002
+1.28388797661e+004,-1.38118937405e+002
+1.30701047961e+004,-1.38262154714e+002
+1.33054941314e+004,-1.38489018441e+002
+1.35451227700e+004,-1.38377182472e+002
+1.37890670608e+004,-1.38436115938e+002
+1.40374047276e+004,-1.38565480899e+002
+1.42902148939e+004,-1.38555604529e+002
+1.45475781085e+004,-1.38602261396e+002
+1.48095763705e+004,-1.38714704869e+002
+1.50762931560e+004,-1.38870215478e+002
+1.53478134445e+004,-1.39151824897e+002
+1.56242237458e+004,-1.39050810392e+002
+1.59056121278e+004,-1.39335994590e+002
+1.61920682446e+004,-1.39288221409e+002
+1.64836833648e+004,-1.39159467569e+002
+1.67805504007e+004,-1.39358504683e+002
+1.70827639381e+004,-1.39328626435e+002
+1.73904202661e+004,-1.39248951285e+002
+1.77036174080e+004,-1.39280124055e+002
+1.80224551525e+004,-1.39628196446e+002
+1.83470350855e+004,-1.39527073626e+002
+1.86774606222e+004,-1.39667191133e+002
+1.90138370407e+004,-1.39818362707e+002
+1.93562715148e+004,-1.39946276798e+002
+1.97048731486e+004,-1.39722527206e+002
+2.00597530110e+004,-1.39650972107e+002
+2.04210241715e+004,-1.39897519648e+002
+2.07888017356e+004,-1.39987331718e+002
+2.11632028822e+004,-1.39918894899e+002
+2.15443469003e+004,-1.40237715686e+002
+2.19323552273e+004,-1.40447294188e+002
+2.23273514878e+004,-1.40295438035e+002
+2.27294615326e+004,-1.40171325757e+002
+2.31388134792e+004,-1.40306391880e+002
+2.35555377526e+004,-1.40560632667e+002
+2.39797671264e+004,-1.40686114188e+002
+2.44116367658e+004,-1.40329068750e+002
+2.48512842698e+004,-1.40503982417e+002
+2.52988497160e+004,-1.40768111501e+002
+2.57544757045e+004,-1.40562794689e+002
+2.62183074038e+004,-1.40369853744e+002
+2.66904925965e+004,-1.40718835329e+002
+2.71711817270e+004,-1.40888526265e+002
+2.76605279492e+004,-1.40998339778e+002
+2.81586871751e+004,-1.41212994968e+002
+2.86658181246e+004,-1.41260451711e+002
+2.91820823764e+004,-1.40993148260e+002
+2.97076444190e+004,-1.40606334552e+002
+3.02426717031e+004,-1.41237230654e+002
+3.07873346955e+004,-1.41476103386e+002
+3.13418069329e+004,-1.41401411669e+002
+3.19062650773e+004,-1.41407920726e+002
+3.24808889724e+004,-1.41502617638e+002
+3.30658617009e+004,-1.41792959543e+002
+3.36613696427e+004,-1.41637623856e+002
+3.42676025343e+004,-1.41734279480e+002
+3.48847535295e+004,-1.42286200766e+002
+3.55130192606e+004,-1.41984312183e+002
+3.61525999011e+004,-1.41949417087e+002
+3.68036992298e+004,-1.42296075414e+002
+3.74665246955e+004,-1.42044442244e+002
+3.81412874828e+004,-1.42481426280e+002
+3.88282025801e+004,-1.42306274110e+002
+3.95274888473e+004,-1.42436909899e+002
+4.02393690862e+004,-1.42740048445e+002
+4.09640701111e+004,-1.42669549085e+002
+4.17018228212e+004,-1.42620503347e+002
+4.24528622739e+004,-1.42732402203e+002
+4.32174277604e+004,-1.42973201318e+002
+4.39957628810e+004,-1.42932863537e+002
+4.47881156235e+004,-1.42777066957e+002
+4.55947384417e+004,-1.42632971331e+002
+4.64158883361e+004,-1.42802549867e+002
+4.72518269359e+004,-1.43126849063e+002
+4.81028205818e+004,-1.43156878668e+002
+4.89691404115e+004,-1.43121792783e+002
+4.98510624459e+004,-1.43334993509e+002
+5.07488676766e+004,-1.43235012494e+002
+5.16628421561e+004,-1.43259173282e+002
+5.25932770886e+004,-1.43479554211e+002
+5.35404689227e+004,-1.43426414502e+002
+5.45047194461e+004,-1.43532090498e+002
+5.54863358815e+004,-1.43635090444e+002
+5.64856309846e+004,-1.43734025916e+002
+5.75029231439e+004,-1.43438373345e+002
+5.85385364818e+004,-1.43633864050e+002
+5.95928009583e+004,-1.43764892449e+002
+6.06660524757e+004,-1.43855391981e+002
+6.17586329859e+004,-1.44019167668e+002
+6.28708905992e+004,-1.43853570637e+002
+6.40031796953e+004,-1.44178564294e+002
+6.51558610364e+004,-1.44141148109e+002
+6.63293018816e+004,-1.44194617800e+002
+6.75238761044e+004,-1.44372482435e+002
+6.87399643118e+004,-1.44366681319e+002
+6.99779539652e+004,-1.44224665108e+002
+7.12382395042e+004,-1.44314757939e+002
+7.25212224722e+004,-1.44525796643e+002
+7.38273116442e+004,-1.44547905348e+002
+7.51569231572e+004,-1.44371095962e+002
+7.65104806427e+004,-1.44740205738e+002
+7.78884153618e+004,-1.44594549019e+002
+7.92911663423e+004,-1.44819933028e+002
+8.07191805189e+004,-1.44826457610e+002
+8.21729128755e+004,-1.44722314823e+002
+8.36528265901e+004,-1.44918331288e+002
+8.51593931825e+004,-1.45022764849e+002
+8.66930926644e+004,-1.44969721045e+002
+8.82544136923e+004,-1.45239649237e+002
+8.98438537235e+004,-1.45251576988e+002
+9.14619191741e+004,-1.44887585006e+002
+9.31091255809e+004,-1.45226355780e+002
+9.47859977652e+004,-1.45322500873e+002
+9.64930700003e+004,-1.45321174525e+002
+9.82308861817e+004,-1.45308441133e+002
+1.00000000000e+005,-1.45400774265e+002
+1.01800975118e+005,-1.45475818053e+002
+1.03634385350e+005,-1.45505612643e+002
+1.05500814844e+005,-1.45570897115e+002
+1.07400858268e+005,-1.45571651846e+002
+1.09335121002e+005,-1.45607554953e+002
+1.11304219327e+005,-1.45719443155e+002
+1.13308780622e+005,-1.45951799526e+002
+1.15349443568e+005,-1.45980058338e+002
+1.17426858345e+005,-1.46113131177e+002
+1.19541686846e+005,-1.46134279333e+002
+1.21694602882e+005,-1.46187246157e+002
+1.23886292399e+005,-1.46197561729e+002
+1.26117453700e+005,-1.46151851699e+002
+1.28388797661e+005,-1.46140025844e+002
+1.30701047961e+005,-1.46334759692e+002
+1.33054941314e+005,-1.46243596989e+002
+1.35451227700e+005,-1.46156268771e+002
+1.37890670608e+005,-1.46317448258e+002
+1.40374047276e+005,-1.46317334372e+002
+1.42902148939e+005,-1.46362453199e+002
+1.45475781085e+005,-1.46354094688e+002
+1.48095763705e+005,-1.46631311410e+002
+1.50762931560e+005,-1.46822931082e+002
+1.53478134445e+005,-1.46820379321e+002
+1.56242237458e+005,-1.46841343311e+002
+1.59056121278e+005,-1.46804241118e+002
+1.61920682446e+005,-1.46790454603e+002
+1.64836833648e+005,-1.47014950815e+002
+1.67805504007e+005,-1.46994425552e+002
+1.70827639381e+005,-1.46957287809e+002
+1.73904202661e+005,-1.46904729833e+002
+1.77036174080e+005,-1.47089489686e+002
+1.80224551525e+005,-1.47230233398e+002
+1.83470350855e+005,-1.47163561335e+002
+1.86774606222e+005,-1.47218233300e+002
+1.90138370407e+005,-1.47262271829e+002
+1.93562715148e+005,-1.47282692142e+002
+1.97048731486e+005,-1.47324267844e+002
+2.00597530110e+005,-1.47616101333e+002
+2.04210241715e+005,-1.47591249699e+002
+2.07888017356e+005,-1.47697450225e+002
+2.11632028822e+005,-1.47808157823e+002
+2.15443469003e+005,-1.47703505484e+002
+2.19323552273e+005,-1.47679841230e+002
+2.23273514878e+005,-1.47706264384e+002
+2.27294615326e+005,-1.47652598136e+002
+2.31388134792e+005,-1.47775684847e+002
+2.35555377526e+005,-1.47828174860e+002
+2.39797671264e+005,-1.47976264552e+002
+2.44116367658e+005,-1.48245208467e+002
+2.48512842698e+005,-1.48078924011e+002
+2.52988497160e+005,-1.48187710268e+002
+2.57544757045e+005,-1.48103758297e+002
+2.62183074038e+005,-1.48170287391e+002
+2.66904925965e+005,-1.48228640589e+002
+2.71711817270e+005,-1.48148180031e+002
+2.76605279492e+005,-1.48415586977e+002
+2.81586871751e+005,-1.48416227850e+002
+2.86658181246e+005,-1.48413925177e+002
+2.91820823764e+005,-1.48538372772e+002
+2.97076444190e+005,-1.48324345661e+002
+3.02426717031e+005,-1.48501500156e+002
+3.07873346955e+005,-1.48586426333e+002
+3.13418069329e+005,-1.48544298723e+002
+3.19062650773e+005,-1.48511425392e+002
+3.24808889724e+005,-1.48562185266e+002
+3.30658617009e+005,-1.48748291521e+002
+3.36613696427e+005,-1.48764006712e+002
+3.42676025343e+005,-1.49043871168e+002
+3.48847535295e+005,-1.48835270053e+002
+3.55130192606e+005,-1.48924931501e+002
+3.61525999011e+005,-1.49173212601e+002
+3.68036992298e+005,-1.49186412167e+002
+3.74665246955e+005,-1.49045577100e+002
+3.81412874828e+005,-1.49003780384e+002
+3.88282025801e+005,-1.48774900809e+002
+3.95274888473e+005,-1.49073254515e+002
+4.02393690862e+005,-1.49134560532e+002
+4.09640701111e+005,-1.49411834936e+002
+4.17018228212e+005,-1.49400832783e+002
+4.24528622739e+005,-1.49278862202e+002
+4.32174277604e+005,-1.49450108987e+002
+4.39957628810e+005,-1.49538626368e+002
+4.47881156235e+005,-1.49655669874e+002
+4.55947384417e+005,-1.49469306248e+002
+4.64158883361e+005,-1.49589972828e+002
+4.72518269359e+005,-1.49501161490e+002
+4.81028205818e+005,-1.49573925908e+002
+4.89691404115e+005,-1.49787750987e+002
+4.98510624459e+005,-1.49720090545e+002
+5.07488676766e+005,-1.49200847863e+002
+5.16628421561e+005,-1.49750129818e+002
+5.25932770886e+005,-1.49853378955e+002
+5.35404689227e+005,-1.49970773904e+002
+5.45047194461e+005,-1.49664100872e+002
+5.54863358815e+005,-1.49803153711e+002
+5.64856309846e+005,-1.49992833927e+002
+5.75029231439e+005,-1.50132842500e+002
+5.85385364818e+005,-1.49963231922e+002
+5.95928009583e+005,-1.49911369190e+002
+6.06660524757e+005,-1.50207835749e+002
+6.17586329859e+005,-1.50257355260e+002
+6.28708905992e+005,-1.50507684742e+002
+6.40031796953e+005,-1.50552115786e+002
+6.51558610364e+005,-1.50626490564e+002
+6.63293018816e+005,-1.50479040314e+002
+6.75238761044e+005,-1.50529183796e+002
+6.87399643118e+005,-1.50515168927e+002
+6.99779539652e+005,-1.50698400263e+002
+7.12382395042e+005,-1.50548101476e+002
+7.25212224722e+005,-1.50698845248e+002
+7.38273116442e+005,-1.50885777256e+002
+7.51569231572e+005,-1.50859262812e+002
+7.65104806427e+005,-1.50738519493e+002
+7.78884153618e+005,-1.50912176259e+002
+7.92911663423e+005,-1.50804144275e+002
+8.07191805189e+005,-1.51046138405e+002
+8.21729128755e+005,-1.50958919481e+002
+8.36528265901e+005,-1.51064798089e+002
+8.51593931825e+005,-1.51322926474e+002
+8.66930926644e+005,-1.51366214941e+002
+8.82544136923e+005,-1.51428591944e+002
+8.98438537235e+005,-1.51599615603e+002
+9.14619191741e+005,-1.51612218422e+002
+9.31091255809e+005,-1.51632800895e+002
+9.47859977652e+005,-1.51734918340e+002
+9.64930700003e+005,-1.51639799953e+002
+9.82308861817e+005,-1.51332869536e+002
+1.00000000000e+006,-1.48647969774e+002
+1.01800975118e+006,-1.51719061762e+002
+1.03634385350e+006,-1.52058229072e+002
+1.05500814844e+006,-1.52037965639e+002
+1.07400858268e+006,-1.52107858280e+002
+1.09335121002e+006,-1.52238081700e+002
+1.11304219327e+006,-1.52502419155e+002
+1.13308780622e+006,-1.52676076400e+002
+1.15349443568e+006,-1.52602512206e+002
+1.17426858345e+006,-1.52689854991e+002
+1.19541686846e+006,-1.53083821485e+002
+1.21694602882e+006,-1.53003166247e+002
+1.23886292399e+006,-1.52998664144e+002
+1.26117453700e+006,-1.53067732522e+002
+1.28388797661e+006,-1.52977797984e+002
+1.30701047961e+006,-1.53243587797e+002
+1.33054941314e+006,-1.53293592535e+002
+1.35451227700e+006,-1.53248239578e+002
+1.37890670608e+006,-1.53549347552e+002
+1.40374047276e+006,-1.53942343592e+002
+1.42902148939e+006,-1.53800344390e+002
+1.45475781085e+006,-1.53910962482e+002
+1.48095763705e+006,-1.54099806742e+002
+1.50762931560e+006,-1.54281150990e+002
+1.53478134445e+006,-1.54810501372e+002
+1.56242237458e+006,-1.54947816616e+002
+1.59056121278e+006,-1.54881605869e+002
+1.61920682446e+006,-1.55010143041e+002
+1.64836833648e+006,-1.54821120899e+002
+1.67805504007e+006,-1.55554861704e+002
+1.70827639381e+006,-1.55167233605e+002
+1.73904202661e+006,-1.55507948993e+002
+1.77036174080e+006,-1.55636116139e+002
+1.80224551525e+006,-1.56157969142e+002
+1.83470350855e+006,-1.56428321901e+002
+1.86774606222e+006,-1.56322096617e+002
+1.90138370407e+006,-1.56306228888e+002
+1.93562715148e+006,-1.56081665674e+002
+1.97048731486e+006,-1.55780286854e+002
+2.00597530110e+006,-1.52483705562e+002
+2.04210241715e+006,-1.57206123273e+002
+2.07888017356e+006,-1.56975449325e+002
+2.11632028822e+006,-1.57338805769e+002
+2.15443469003e+006,-1.57361160858e+002
+2.19323552273e+006,-1.57164555805e+002
+2.23273514878e+006,-1.57982162114e+002
+2.27294615326e+006,-1.58105548832e+002
+2.31388134792e+006,-1.58317940094e+002
+2.35555377526e+006,-1.58209023302e+002
+2.39797671264e+006,-1.58142763065e+002
+2.44116367658e+006,-1.58270893602e+002
+2.48512842698e+006,-1.58456686123e+002
+2.52988497160e+006,-1.58816024838e+002
+2.57544757045e+006,-1.58790696910e+002
+2.62183074038e+006,-1.59207080618e+002
+2.66904925965e+006,-1.59004409678e+002
+2.71711817270e+006,-1.59767370651e+002
+2.76605279492e+006,-1.59362973219e+002
+2.81586871751e+006,-1.59441049019e+002
+2.86658181246e+006,-1.59713011674e+002
+2.91820823764e+006,-1.59734624677e+002
+2.97076444190e+006,-1.57948847359e+002
+3.02426717031e+006,-1.57038604562e+002
+3.07873346955e+006,-1.59657966011e+002
+3.13418069329e+006,-1.60488862765e+002
+3.19062650773e+006,-1.59981259397e+002
+3.24808889724e+006,-1.60256392788e+002
+3.30658617009e+006,-1.60886113833e+002
+3.36613696427e+006,-1.60212430492e+002
+3.42676025343e+006,-1.59916328256e+002
+3.48847535295e+006,-1.60279930360e+002
+3.55130192606e+006,-1.60670869053e+002
+3.61525999011e+006,-1.60833847674e+002
+3.68036992298e+006,-1.60701674349e+002
+3.74665246955e+006,-1.61059659391e+002
+3.81412874828e+006,-1.61201272401e+002
+3.88282025801e+006,-1.61256788370e+002
+3.95274888473e+006,-1.60656522012e+002
+4.02393690862e+006,-1.58155625191e+002
+4.09640701111e+006,-1.61105735806e+002
+4.17018228212e+006,-1.61696474774e+002
+4.24528622739e+006,-1.61544172585e+002
+4.32174277604e+006,-1.61597700906e+002
+4.39957628810e+006,-1.60999256180e+002
+4.47881156235e+006,-1.61195503027e+002
+4.55947384417e+006,-1.61781889022e+002
+4.64158883361e+006,-1.61366546883e+002
+4.72518269359e+006,-1.61309563496e+002
+4.81028205818e+006,-1.61361299152e+002
+4.89691404115e+006,-1.61840585368e+002
+4.98510624459e+006,-1.61754694431e+002
+5.07488676766e+006,-1.61837729882e+002
+5.16628421561e+006,-1.62118406025e+002
+5.25932770886e+006,-1.61849001457e+002
+5.35404689227e+006,-1.62930802612e+002
+5.45047194461e+006,-1.62311635446e+002
+5.54863358815e+006,-1.62186441325e+002
+5.64856309846e+006,-1.62808757429e+002
+5.75029231439e+006,-1.63152544565e+002
+5.85385364818e+006,-1.62364528738e+002
+5.95928009583e+006,-1.62029051130e+002
+6.06660524757e+006,-1.61423535158e+002
+6.17586329859e+006,-1.62371854189e+002
+6.28708905992e+006,-1.62034153303e+002
+6.40031796953e+006,-1.62290135866e+002
+6.51558610364e+006,-1.62282276559e+002
+6.63293018816e+006,-1.62258547262e+002
+6.75238761044e+006,-1.62250711689e+002
+6.87399643118e+006,-1.62407581876e+002
+6.99779539652e+006,-1.62399492598e+002
+7.12382395042e+006,-1.62654515341e+002
+7.25212224722e+006,-1.62645987532e+002
+7.38273116442e+006,-1.62802166798e+002
+7.51569231572e+006,-1.63221328270e+002
+7.65104806427e+006,-1.63209614929e+002
+7.78884153618e+006,-1.63056771488e+002
+7.92911663423e+006,-1.63044700093e+002
