Offset Frequency (Hz),Phase Noise (dBc/Hz)
+1.33054941314e+004,-1.37435656966e+002
+1.35451227700e+004,-1.38115462461e+002
+1.37890670608e+004,-1.37857432412e+002
+1.40374047276e+004,-1.36927577719e+002
+1.42902148939e+004,-1.37480463470e+002
+1.45475781085e+004,-1.37321140403e+002
+1.48095763705e+004,-1.37464568729e+002
+1.50762931560e+004,-1.38768726680e+002
+1.53478134445e+004,-1.39496298089e+002
+1.56242237458e+004,-1.38778195443e+002
+1.59056121278e+004,-1.37558030743e+002
+1.61920682446e+004,-1.37468845498e+002
+1.64836833648e+004,-1.38793717411e+002
+1.67805504007e+004,-1.38864616270e+002
+1.70827639381e+004,-1.39009634721e+002
+1.73904202661e+004,-1.39606360264e+002
+1.77036174080e+004,-1.40260083961e+002
+1.80224551525e+004,-1.41297703649e+002
+1.83470350855e+004,-1.41098066265e+002
+1.86774606222e+004,-1.38829035935e+002
+1.90138370407e+004,-1.40976463675e+002
+1.93562715148e+004,-1.41028100489e+002
+1.97048731486e+004,-1.40388949971e+002
+2.00597530110e+004,-1.41369528606e+002
+2.04210241715e+004,-1.39828364167e+002
+2.07888017356e+004,-1.39430995340e+002
+2.11632028822e+004,-1.40092770722e+002
+2.15443469003e+004,-1.39708679384e+002
+2.19323552273e+004,-1.39048588959e+002
+2.23273514878e+004,-1.39783389991e+002
+2.27294615326e+004,-1.40895551922e+002
+2.31388134792e+004,-1.40195652260e+002
+2.35555377526e+004,-1.39754511965e+002
+2.39797671264e+004,-1.39564165277e+002
+2.44116367658e+004,-1.41599357234e+002
+2.48512842698e+004,-1.41934816761e+002
+2.52988497160e+004,-1.41910076077e+002
+2.57544757045e+004,-1.41654338062e+002
+2.62183074038e+004,-1.41352306272e+002
+2.66904925965e+004,-1.40430008185e+002
+2.71711817270e+004,-1.40988264426e+002
+2.76605279492e+004,-1.41290439002e+002
+2.81586871751e+004,-1.41470352209e+002
+2.86658181246e+004,-1.43548094315e+002
+2.91820823764e+004,-1.39613302664e+002
+2.97076444190e+004,-1.40488217068e+002
+3.02426717031e+004,-1.41467959770e+002
+3.07873346955e+004,-1.42923370521e+002
+3.13418069329e+004,-1.41014690606e+002
+3.19062650773e+004,-1.41981022098e+002
+3.24808889724e+004,-1.41943374539e+002
+3.30658617009e+004,-1.41403849614e+002
+3.36613696427e+004,-1.41374432921e+002
+3.42676025343e+004,-1.41680258181e+002
+3.48847535295e+004,-1.41545150643e+002
+3.55130192606e+004,-1.42600593996e+002
+3.61525999011e+004,-1.41126544553e+002
+3.68036992298e+004,-1.40685604979e+002
+3.74665246955e+004,-1.42214135064e+002
+3.81412874828e+004,-1.42581958651e+002
+3.88282025801e+004,-1.40420802169e+002
+3.95274888473e+004,-1.41180647160e+002
+4.02393690862e+004,-1.42421788987e+002
+4.09640701111e+004,-1.43781230310e+002
+4.17018228212e+004,-1.43249544158e+002
+4.24528622739e+004,-1.43804375885e+002
+4.32174277604e+004,-1.42586727429e+002
+4.39957628810e+004,-1.42929815922e+002
+4.47881156235e+004,-1.42291676966e+002
+4.55947384417e+004,-1.42875132788e+002
+4.64158883361e+004,-1.42701146040e+002
+4.72518269359e+004,-1.43653497231e+002
+4.81028205818e+004,-1.44054427147e+002
+4.89691404115e+004,-1.43648997460e+002
+4.98510624459e+004,-1.42955126782e+002
+5.07488676766e+004,-1.42929075642e+002
+5.16628421561e+004,-1.43897216126e+002
+5.25932770886e+004,-1.43542321455e+002
+5.35404689227e+004,-1.44046784915e+002
+5.45047194461e+004,-1.43783184069e+002
+5.54863358815e+004,-1.43013872930e+002
+5.64856309846e+004,-1.44168130744e+002
+5.75029231439e+004,-1.45846439968e+002
+5.85385364818e+004,-1.44669115927e+002
+5.95928009583e+004,-1.44071793652e+002
+6.06660524757e+004,-1.43180649646e+002
+6.17586329859e+004,-1.45113777266e+002
+6.28708905992e+004,-1.45378852749e+002
+6.40031796953e+004,-1.43347185914e+002
+6.51558610364e+004,-1.44678685842e+002
+6.63293018816e+004,-1.44865807395e+002
+6.75238761044e+004,-1.44064425727e+002
+6.87399643118e+004,-1.43621885856e+002
+6.99779539652e+004,-1.44211383729e+002
+7.12382395042e+004,-1.44260880828e+002
+7.25212224722e+004,-1.43756407376e+002
+7.38273116442e+004,-1.45979973007e+002
+7.51569231572e+004,-1.45080471489e+002
+7.65104806427e+004,-1.43700862675e+002
+7.78884153618e+004,-1.43886673283e+002
+7.92911663423e+004,-1.45510540164e+002
+8.07191805189e+004,-1.45397827401e+002
+8.21729128755e+004,-1.44191067173e+002
+8.36528265901e+004,-1.44187631421e+002
+8.51593931825e+004,-1.43837908992e+002
+8.66930926644e+004,-1.43787576642e+002
+8.82544136923e+004,-1.44640472567e+002
+8.98438537235e+004,-1.45344718064e+002
+9.14619191741e+004,-1.44708177612e+002
+9.31091255809e+004,-1.45261006169e+002
+9.47859977652e+004,-1.44942248851e+002
+9.64930700003e+004,-1.44877443328e+002
+9.82308861817e+004,-1.44418115972e+002
+1.00000000000e+005,-1.45284211951e+002
+1.01800975118e+005,-1.46308480358e+002
+1.03634385350e+005,-1.46074744807e+002
+1.05500814844e+005,-1.45656137885e+002
+1.07400858268e+005,-1.45867649331e+002
+1.09335121002e+005,-1.45925046331e+002
+1.11304219327e+005,-1.45807627943e+002
+1.13308780622e+005,-1.45714332320e+002
+1.15349443568e+005,-1.45701935629e+002
+1.17426858345e+005,-1.45470413629e+002
+1.19541686846e+005,-1.46326979542e+002
+1.21694602882e+005,-1.46306912435e+002
+1.23886292399e+005,-1.45795160832e+002
+1.26117453700e+005,-1.46282847065e+002
+1.28388797661e+005,-1.46914130046e+002
+1.30701047961e+005,-1.46417762420e+002
+1.33054941314e+005,-1.46360400403e+002
+1.35451227700e+005,-1.46318852902e+002
+1.37890670608e+005,-1.46733195208e+002
+1.40374047276e+005,-1.47343432260e+002
+1.42902148939e+005,-1.47167625438e+002
+1.45475781085e+005,-1.46961854682e+002
+1.48095763705e+005,-1.46705060303e+002
+1.50762931560e+005,-1.46038057243e+002
+1.53478134445e+005,-1.46838347205e+002
+1.56242237458e+005,-1.46964345440e+002
+1.59056121278e+005,-1.47373027471e+002
+1.61920682446e+005,-1.46886536518e+002
+1.64836833648e+005,-1.46844210523e+002
+1.67805504007e+005,-1.47546733833e+002
+1.70827639381e+005,-1.46699510809e+002
+1.73904202661e+005,-1.46701329127e+002
+1.77036174080e+005,-1.46760208241e+002
+1.80224551525e+005,-1.46627693048e+002
+1.83470350855e+005,-1.46766676912e+002
+1.86774606222e+005,-1.47560258112e+002
+1.90138370407e+005,-1.48593352832e+002
+1.93562715148e+005,-1.46928749019e+002
+1.97048731486e+005,-1.46811003298e+002
+2.00597530110e+005,-1.47136405438e+002
+2.04210241715e+005,-1.48639013336e+002
+2.07888017356e+005,-1.48382972774e+002
+2.11632028822e+005,-1.47643888933e+002
+2.15443469003e+005,-1.48465903503e+002
+2.19323552273e+005,-1.47851152949e+002
+2.23273514878e+005,-1.47630506239e+002
+2.27294615326e+005,-1.47581179598e+002
+2.31388134792e+005,-1.48293304349e+002
+2.35555377526e+005,-1.48920281881e+002
+2.39797671264e+005,-1.48105551328e+002
+2.44116367658e+005,-1.47882832981e+002
+2.48512842698e+005,-1.47520967796e+002
+2.52988497160e+005,-1.46850203792e+002
+2.57544757045e+005,-1.48341860512e+002
+2.62183074038e+005,-1.48524460328e+002
+2.66904925965e+005,-1.47859511919e+002
+2.71711817270e+005,-1.48732906782e+002
+2.76605279492e+005,-1.47714483973e+002
+2.81586871751e+005,-1.47951519062e+002
+2.86658181246e+005,-1.49047985974e+002
+2.91820823764e+005,-1.48681496140e+002
+2.97076444190e+005,-1.48780979190e+002
+3.02426717031e+005,-1.49281927239e+002
+3.07873346955e+005,-1.48323326308e+002
+3.13418069329e+005,-1.48967700183e+002
+3.19062650773e+005,-1.49542891783e+002
+3.24808889724e+005,-1.48794511722e+002
+3.30658617009e+005,-1.48858618142e+002
+3.36613696427e+005,-1.48807879309e+002
+3.42676025343e+005,-1.48396714748e+002
+3.48847535295e+005,-1.48845981581e+002
+3.55130192606e+005,-1.49100156176e+002
+3.61525999011e+005,-1.48706521573e+002
+3.68036992298e+005,-1.49209865433e+002
+3.74665246955e+005,-1.48631237384e+002
+3.81412874828e+005,-1.48857112440e+002
+3.88282025801e+005,-1.47827377541e+002
+3.95274888473e+005,-1.49544153963e+002
+4.02393690862e+005,-1.49575547637e+002
+4.09640701111e+005,-1.50326182018e+002
+4.17018228212e+005,-1.49303083140e+002
+4.24528622739e+005,-1.49141875592e+002
+4.32174277604e+005,-1.50208743930e+002
+4.39957628810e+005,-1.49539398950e+002
+4.47881156235e+005,-1.49807913524e+002
+4.55947384417e+005,-1.49437894779e+002
+4.64158883361e+005,-1.49694298229e+002
+4.72518269359e+005,-1.49939610430e+002
+4.81028205818e+005,-1.49845784219e+002
+4.89691404115e+005,-1.50317472730e+002
+4.98510624459e+005,-1.49851125002e+002
+5.07488676766e+005,-1.49189433146e+002
+5.16628421561e+005,-1.49675544512e+002
+5.25932770886e+005,-1.49940613030e+002
+5.35404689227e+005,-1.49622727777e+002
+5.45047194461e+005,-1.49324323207e+002
+5.54863358815e+005,-1.49305196042e+002
+5.64856309846e+005,-1.50316977117e+002
+5.75029231439e+005,-1.50590358814e+002
+5.85385364818e+005,-1.49741721724e+002
+5.95928009583e+005,-1.49435283000e+002
+6.06660524757e+005,-1.50040277961e+002
+6.17586329859e+005,-1.50223271845e+002
+6.28708905992e+005,-1.51158307800e+002
+6.40031796953e+005,-1.51091529213e+002
+6.51558610364e+005,-1.50872973364e+002
+6.63293018816e+005,-1.51225107044e+002
+6.75238761044e+005,-1.50672599620e+002
+6.87399643118e+005,-1.50826699009e+002
+6.99779539652e+005,-1.50365018677e+002
+7.12382395042e+005,-1.51162604278e+002
+7.25212224722e+005,-1.51460901269e+002
+7.38273116442e+005,-1.49852965928e+002
+7.51569231572e+005,-1.50072411966e+002
+7.65104806427e+005,-1.50812475801e+002
+7.78884153618e+005,-1.50541814936e+002
+7.92911663423e+005,-1.51580551039e+002
+8.07191805189e+005,-1.53447331399e+002
+8.21729128755e+005,-1.52874779610e+002
+8.36528265901e+005,-1.52189651052e+002
+8.51593931825e+005,-1.52278562441e+002
+8.66930926644e+005,-1.53618240783e+002
+8.82544136923e+005,-1.52864212719e+002
+8.98438537235e+005,-1.51122706329e+002
+9.14619191741e+005,-1.50784377896e+002
+9.31091255809e+005,-1.52353194311e+002
+9.47859977652e+005,-1.53645600436e+002
+9.64930700003e+005,-1.51870621812e+002
+9.82308861817e+005,-1.50420635684e+002
+1.00000000000e+006,-1.45417146266e+002
+1.01800975118e+006,-1.50633202334e+002
+1.03634385350e+006,-1.53153013345e+002
+1.05500814844e+006,-1.52354435642e+002
+1.07400858268e+006,-1.51945540815e+002
+1.09335121002e+006,-1.51495141709e+002
+1.11304219327e+006,-1.52901291599e+002
+1.13308780622e+006,-1.53535996258e+002
+1.15349443568e+006,-1.53144241461e+002
+1.17426858345e+006,-1.52655989409e+002
+1.19541686846e+006,-1.52679673507e+002
+1.21694602882e+006,-1.52219916943e+002
+1.23886292399e+006,-1.52322457999e+002
+1.26117453700e+006,-1.53038959035e+002
+1.28388797661e+006,-1.52625878593e+002
+1.30701047961e+006,-1.55778942943e+002
+1.33054941314e+006,-1.55877018988e+002
+1.35451227700e+006,-1.55917426901e+002
+1.37890670608e+006,-1.54602841767e+002
+1.40374047276e+006,-1.53421287573e+002
+1.42902148939e+006,-1.53817352974e+002
+1.45475781085e+006,-1.55474317405e+002
+1.48095763705e+006,-1.56761091315e+002
+1.50762931560e+006,-1.54882284321e+002
+1.53478134445e+006,-1.53950806557e+002
+1.56242237458e+006,-1.53470096033e+002
+1.59056121278e+006,-1.53864338492e+002
+1.61920682446e+006,-1.54434888579e+002
+1.64836833648e+006,-1.54422912595e+002
+1.67805504007e+006,-1.55632023144e+002
+1.70827639381e+006,-1.56437575819e+002
+1.73904202661e+006,-1.56004394649e+002
+1.77036174080e+006,-1.54798045621e+002
+1.80224551525e+006,-1.54895199718e+002
+1.83470350855e+006,-1.55507531924e+002
+1.86774606222e+006,-1.55061534204e+002
+1.90138370407e+006,-1.58929745736e+002
+1.93562715148e+006,-1.57452138408e+002
+1.97048731486e+006,-1.54096181551e+002
+2.00597530110e+006,-1.50620686586e+002
+2.04210241715e+006,-1.56108806317e+002
+2.07888017356e+006,-1.56164013229e+002
+2.11632028822e+006,-1.55001822313e+002
+2.15443469003e+006,-1.58423724463e+002
+2.19323552273e+006,-1.58428121015e+002
+2.23273514878e+006,-1.59784539863e+002
+2.27294615326e+006,-1.56764051764e+002
+2.31388134792e+006,-1.58835910053e+002
+2.35555377526e+006,-1.56922643405e+002
+2.39797671264e+006,-1.58013672375e+002
+2.44116367658e+006,-1.63277814473e+002
+2.48512842698e+006,-1.65490841365e+002
+2.52988497160e+006,-1.64110758200e+002
+2.57544757045e+006,-1.66297740299e+002
+2.62183074038e+006,-1.65030162012e+002
+2.66904925965e+006,-1.59391891704e+002
+2.71711817270e+006,-1.60933396261e+002
+2.76605279492e+006,-1.63854377467e+002
+2.81586871751e+006,-1.60323088138e+002
+2.86658181246e+006,-1.62134881382e+002
+2.91820823764e+006,-1.59503755376e+002
+2.97076444190e+006,-1.59839267504e+002
+3.02426717031e+006,-1.61571530266e+002
+3.07873346955e+006,-1.59801416513e+002
+3.13418069329e+006,-1.58631061466e+002
+3.19062650773e+006,-1.58060108709e+002
+3.24808889724e+006,-1.58007123807e+002
+3.30658617009e+006,-1.61698308595e+002
+3.36613696427e+006,-1.63807486222e+002
+3.42676025343e+006,-1.61013827288e+002
+3.48847535295e+006,-1.58022821551e+002
+3.55130192606e+006,-1.62082523207e+002
+3.61525999011e+006,-1.60530334173e+002
+3.68036992298e+006,-1.60903766600e+002
+3.74665246955e+006,-1.62869923988e+002
+3.81412874828e+006,-1.60405321114e+002
+3.88282025801e+006,-1.60406229933e+002
+3.95274888473e+006,-1.62865587593e+002
+4.02393690862e+006,-1.61727692986e+002
+4.09640701111e+006,-1.67304779746e+002
+4.17018228212e+006,-1.59848148090e+002
+4.24528622739e+006,-1.60815289919e+002
+4.32174277604e+006,-1.60705006562e+002
+4.39957628810e+006,-1.63776569783e+002
+4.47881156235e+006,-1.62272601431e+002
+4.55947384417e+006,-1.62384091129e+002
+4.64158883361e+006,-1.63981423998e+002
+4.72518269359e+006,-1.61077017753e+002
+4.81028205818e+006,-1.62414667984e+002
+4.89691404115e+006,-1.63287367861e+002
+4.98510624459e+006,-1.62103656154e+002
+5.07488676766e+006,-1.63304876921e+002
+5.16628421561e+006,-1.61513511519e+002
+5.25932770886e+006,-1.60064577700e+002
+5.35404689227e+006,-1.61535317086e+002
+5.45047194461e+006,-1.62226491420e+002
+5.54863358815e+006,-1.63264747497e+002
+5.64856309846e+006,-1.64735119534e+002
+5.75029231439e+006,-1.60820971175e+002
+5.85385364818e+006,-1.70140117901e+002
+5.95928009583e+006,-1.62007961082e+002
+6.06660524757e+006,-1.61479713976e+002
+6.17586329859e+006,-1.62841955513e+002
+6.28708905992e+006,-1.63198157455e+002
+6.40031796953e+006,-1.62620861929e+002
+6.51558610364e+006,-1.62613002623e+002
+6.63293018816e+006,-1.60786981605e+002
+6.75238761044e+006,-1.60779146032e+002
+6.87399643118e+006,-1.60149233712e+002
+6.99779539652e+006,-1.60141144435e+002
+7.12382395042e+006,-1.60159605645e+002
+7.25212224722e+006,-1.60151077836e+002
+7.38273116442e+006,-1.62088844007e+002
+7.51569231572e+006,-1.62704487826e+002
+7.65104806427e+006,-1.62692774485e+002
+7.78884153618e+006,-1.64835237304e+002
+7.92911663423e+006,-1.64823165909e+002
