Offset Frequency (Hz),Phase Noise (dBc/Hz)
+2.81586871751e+004,-1.40839028476e+002
+2.86658181246e+004,-1.41024048761e+002
+2.91820823764e+004,-1.40738926045e+002
+2.97076444190e+004,-1.41284994138e+002
+3.02426717031e+004,-1.41269613145e+002
+3.07873346955e+004,-1.40973092944e+002
+3.13418069329e+004,-1.41231056432e+002
+3.19062650773e+004,-1.41062936003e+002
+3.24808889724e+004,-1.40509093949e+002
+3.30658617009e+004,-1.41596865255e+002
+3.36613696427e+004,-1.41436872975e+002
+3.42676025343e+004,-1.41508850543e+002
+3.48847535295e+004,-1.41145215469e+002
+3.55130192606e+004,-1.41908686372e+002
+3.61525999011e+004,-1.41250580801e+002
+3.68036992298e+004,-1.41921329437e+002
+3.74665246955e+004,-1.41219981357e+002
+3.81412874828e+004,-1.41775746463e+002
+3.88282025801e+004,-1.41407117072e+002
+3.95274888473e+004,-1.41396619635e+002
+4.02393690862e+004,-1.42043629382e+002
+4.09640701111e+004,-1.42410203456e+002
+4.17018228212e+004,-1.42145140793e+002
+4.24528622739e+004,-1.42108673979e+002
+4.32174277604e+004,-1.42576982473e+002
+4.39957628810e+004,-1.42438434414e+002
+4.47881156235e+004,-1.42061171355e+002
+4.55947384417e+004,-1.42752158195e+002
+4.64158883361e+004,-1.42255628520e+002
+4.72518269359e+004,-1.43840512656e+002
+4.81028205818e+004,-1.42853241437e+002
+4.89691404115e+004,-1.43127559915e+002
+4.98510624459e+004,-1.43171881914e+002
+5.07488676766e+004,-1.42788508148e+002
+5.16628421561e+004,-1.43314061364e+002
+5.25932770886e+004,-1.43589445383e+002
+5.35404689227e+004,-1.42538011674e+002
+5.45047194461e+004,-1.43019804940e+002
+5.54863358815e+004,-1.43096111613e+002
+5.64856309846e+004,-1.42448525012e+002
+5.75029231439e+004,-1.43009667259e+002
+5.85385364818e+004,-1.42748443850e+002
+5.95928009583e+004,-1.43620013268e+002
+6.06660524757e+004,-1.43914622003e+002
+6.17586329859e+004,-1.43648831820e+002
+6.28708905992e+004,-1.43421633839e+002
+6.40031796953e+004,-1.43143656432e+002
+6.51558610364e+004,-1.43888157137e+002
+6.63293018816e+004,-1.43820763161e+002
+6.75238761044e+004,-1.43836930795e+002
+6.87399643118e+004,-1.43630129478e+002
+6.99779539652e+004,-1.44147017892e+002
+7.12382395042e+004,-1.44059739285e+002
+7.25212224722e+004,-1.44114283584e+002
+7.38273116442e+004,-1.43650030049e+002
+7.51569231572e+004,-1.44394830959e+002
+7.65104806427e+004,-1.43736038571e+002
+7.78884153618e+004,-1.44047597488e+002
+7.92911663423e+004,-1.44241424872e+002
+8.07191805189e+004,-1.43675612301e+002
+8.21729128755e+004,-1.44386802701e+002
+8.36528265901e+004,-1.44823877280e+002
+8.51593931825e+004,-1.44597540233e+002
+8.66930926644e+004,-1.44032395665e+002
+8.82544136923e+004,-1.44635277349e+002
+8.98438537235e+004,-1.44340300745e+002
+9.14619191741e+004,-1.45003748037e+002
+9.31091255809e+004,-1.44797717386e+002
+9.47859977652e+004,-1.44776034667e+002
+9.64930700003e+004,-1.45086098544e+002
+9.82308861817e+004,-1.44734613059e+002
+1.00000000000e+005,-1.45455014278e+002
+1.01800975118e+005,-1.45554094530e+002
+1.03634385350e+005,-1.45393036496e+002
+1.05500814844e+005,-1.45310168545e+002
+1.07400858268e+005,-1.45463666324e+002
+1.09335121002e+005,-1.45646356800e+002
+1.11304219327e+005,-1.45632758052e+002
+1.13308780622e+005,-1.45741635369e+002
+1.15349443568e+005,-1.45553443455e+002
+1.17426858345e+005,-1.46000936552e+002
+1.19541686846e+005,-1.45902854833e+002
+1.21694602882e+005,-1.45980818744e+002
+1.23886292399e+005,-1.46016919057e+002
+1.26117453700e+005,-1.46071203290e+002
+1.28388797661e+005,-1.46183803221e+002
+1.30701047961e+005,-1.46515238586e+002
+1.33054941314e+005,-1.46591679418e+002
+1.35451227700e+005,-1.46321404970e+002
+1.37890670608e+005,-1.46566027525e+002
+1.40374047276e+005,-1.46766910730e+002
+1.42902148939e+005,-1.46417101315e+002
+1.45475781085e+005,-1.46607978532e+002
+1.48095763705e+005,-1.46685463360e+002
+1.50762931560e+005,-1.46574797476e+002
+1.53478134445e+005,-1.46221978970e+002
+1.56242237458e+005,-1.46105877656e+002
+1.59056121278e+005,-1.46921249567e+002
+1.61920682446e+005,-1.47080762386e+002
+1.64836833648e+005,-1.47028979480e+002
+1.67805504007e+005,-1.47151371623e+002
+1.70827639381e+005,-1.46612277484e+002
+1.73904202661e+005,-1.46694286540e+002
+1.77036174080e+005,-1.46909659613e+002
+1.80224551525e+005,-1.47013921008e+002
+1.83470350855e+005,-1.47165848597e+002
+1.86774606222e+005,-1.47318538661e+002
+1.90138370407e+005,-1.46994605069e+002
+1.93562715148e+005,-1.47118516892e+002
+1.97048731486e+005,-1.47314265562e+002
+2.00597530110e+005,-1.47032247552e+002
+2.04210241715e+005,-1.47403669129e+002
+2.07888017356e+005,-1.47678948748e+002
+2.11632028822e+005,-1.47758240375e+002
+2.15443469003e+005,-1.47554144592e+002
+2.19323552273e+005,-1.47834167433e+002
+2.23273514878e+005,-1.47763997737e+002
+2.27294615326e+005,-1.47523066121e+002
+2.31388134792e+005,-1.47713169513e+002
+2.35555377526e+005,-1.47725167969e+002
+2.39797671264e+005,-1.47855231231e+002
+2.44116367658e+005,-1.47963378296e+002
+2.48512842698e+005,-1.47719570481e+002
+2.52988497160e+005,-1.47953394386e+002
+2.57544757045e+005,-1.47932702465e+002
+2.62183074038e+005,-1.47911590534e+002
+2.66904925965e+005,-1.47935396413e+002
+2.71711817270e+005,-1.48154034399e+002
+2.76605279492e+005,-1.48480585917e+002
+2.81586871751e+005,-1.48174643080e+002
+2.86658181246e+005,-1.48329916838e+002
+2.91820823764e+005,-1.48410892424e+002
+2.97076444190e+005,-1.48348833529e+002
+3.02426717031e+005,-1.48025129188e+002
+3.07873346955e+005,-1.48321641551e+002
+3.13418069329e+005,-1.48301379139e+002
+3.19062650773e+005,-1.48446078497e+002
+3.24808889724e+005,-1.48367275926e+002
+3.30658617009e+005,-1.48637832795e+002
+3.36613696427e+005,-1.48662936583e+002
+3.42676025343e+005,-1.48831340324e+002
+3.48847535295e+005,-1.48638312575e+002
+3.55130192606e+005,-1.48946534002e+002
+3.61525999011e+005,-1.48978482634e+002
+3.68036992298e+005,-1.49002829324e+002
+3.74665246955e+005,-1.48511152029e+002
+3.81412874828e+005,-1.49542950740e+002
+3.88282025801e+005,-1.48789488339e+002
+3.95274888473e+005,-1.48911149360e+002
+4.02393690862e+005,-1.48877615913e+002
+4.09640701111e+005,-1.48921306024e+002
+4.17018228212e+005,-1.49036469738e+002
+4.24528622739e+005,-1.49411974285e+002
+4.32174277604e+005,-1.49094677517e+002
+4.39957628810e+005,-1.49505964442e+002
+4.47881156235e+005,-1.49263344106e+002
+4.55947384417e+005,-1.49445279237e+002
+4.64158883361e+005,-1.49492520777e+002
+4.72518269359e+005,-1.49674366895e+002
+4.81028205818e+005,-1.49213262058e+002
+4.89691404115e+005,-1.49862752638e+002
+4.98510624459e+005,-1.49787058693e+002
+5.07488676766e+005,-1.48931954019e+002
+5.16628421561e+005,-1.49814002770e+002
+5.25932770886e+005,-1.49716789139e+002
+5.35404689227e+005,-1.49913272582e+002
+5.45047194461e+005,-1.49997141201e+002
+5.54863358815e+005,-1.49981603395e+002
+5.64856309846e+005,-1.50050961432e+002
+5.75029231439e+005,-1.49719121778e+002
+5.85385364818e+005,-1.49825700324e+002
+5.95928009583e+005,-1.50005125065e+002
+6.06660524757e+005,-1.50082969065e+002
+6.17586329859e+005,-1.50349733886e+002
+6.28708905992e+005,-1.50240507333e+002
+6.40031796953e+005,-1.50521162507e+002
+6.51558610364e+005,-1.50338941802e+002
+6.63293018816e+005,-1.50309245774e+002
+6.75238761044e+005,-1.50106292799e+002
+6.87399643118e+005,-1.49847505198e+002
+6.99779539652e+005,-1.50664439109e+002
+7.12382395042e+005,-1.50405564031e+002
+7.25212224722e+005,-1.50769213360e+002
+7.38273116442e+005,-1.50543131945e+002
+7.51569231572e+005,-1.50534073406e+002
+7.65104806427e+005,-1.50464568508e+002
+7.78884153618e+005,-1.50467791506e+002
+7.92911663423e+005,-1.50942312000e+002
+8.07191805189e+005,-1.50765082420e+002
+8.21729128755e+005,-1.50977195457e+002
+8.36528265901e+005,-1.51250423779e+002
+8.51593931825e+005,-1.50900778591e+002
+8.66930926644e+005,-1.50344701000e+002
+8.82544136923e+005,-1.50723228000e+002
+8.98438537235e+005,-1.51326030367e+002
+9.14619191741e+005,-1.51237900123e+002
+9.31091255809e+005,-1.51169527830e+002
+9.47859977652e+005,-1.51578590846e+002
+9.64930700003e+005,-1.51062686538e+002
+9.82308861817e+005,-1.50914992669e+002
+1.00000000000e+006,-1.48425204616e+002
+1.01800975118e+006,-1.51023323734e+002
+1.03634385350e+006,-1.51328599359e+002
+1.05500814844e+006,-1.51154187137e+002
+1.07400858268e+006,-1.51802439795e+002
+1.09335121002e+006,-1.51846480754e+002
+1.11304219327e+006,-1.52018042477e+002
+1.13308780622e+006,-1.51639948788e+002
+1.15349443568e+006,-1.51972630236e+002
+1.17426858345e+006,-1.52507240237e+002
+1.19541686846e+006,-1.52950122334e+002
+1.21694602882e+006,-1.51800259911e+002
+1.23886292399e+006,-1.52001456441e+002
+1.26117453700e+006,-1.52516316870e+002
+1.28388797661e+006,-1.53304553838e+002
+1.30701047961e+006,-1.53046152534e+002
+1.33054941314e+006,-1.52580543523e+002
+1.35451227700e+006,-1.53358358437e+002
+1.37890670608e+006,-1.52837887458e+002
+1.40374047276e+006,-1.53360309526e+002
+1.42902148939e+006,-1.53409734455e+002
+1.45475781085e+006,-1.53751229110e+002
+1.48095763705e+006,-1.53152483869e+002
+1.50762931560e+006,-1.53982344203e+002
+1.53478134445e+006,-1.54078503770e+002
+1.56242237458e+006,-1.54151215087e+002
+1.59056121278e+006,-1.54171756831e+002
+1.61920682446e+006,-1.53658800029e+002
+1.64836833648e+006,-1.53590362143e+002
+1.67805504007e+006,-1.54244568154e+002
+1.70827639381e+006,-1.53649729011e+002
+1.73904202661e+006,-1.54591283754e+002
+1.77036174080e+006,-1.54060305072e+002
+1.80224551525e+006,-1.54923439267e+002
+1.83470350855e+006,-1.54452305122e+002
+1.86774606222e+006,-1.55016007133e+002
+1.90138370407e+006,-1.54755491140e+002
+1.93562715148e+006,-1.54510572808e+002
+1.97048731486e+006,-1.54826925484e+002
+2.00597530110e+006,-1.52493254163e+002
+2.04210241715e+006,-1.56537751374e+002
+2.07888017356e+006,-1.54899524654e+002
+2.11632028822e+006,-1.55640317892e+002
+2.15443469003e+006,-1.55826436657e+002
+2.19323552273e+006,-1.56621984386e+002
+2.23273514878e+006,-1.55580506088e+002
+2.27294615326e+006,-1.55412864836e+002
+2.31388134792e+006,-1.56491583055e+002
+2.35555377526e+006,-1.55699944912e+002
+2.39797671264e+006,-1.55823650329e+002
+2.44116367658e+006,-1.56051395498e+002
+2.48512842698e+006,-1.55981150468e+002
+2.52988497160e+006,-1.57248940046e+002
+2.57544757045e+006,-1.56278991857e+002
+2.62183074038e+006,-1.55601450371e+002
+2.66904925965e+006,-1.55636192586e+002
+2.71711817270e+006,-1.56755647992e+002
+2.76605279492e+006,-1.56369622225e+002
+2.81586871751e+006,-1.56425220905e+002
+2.86658181246e+006,-1.57342932519e+002
+2.91820823764e+006,-1.56800436694e+002
+2.97076444190e+006,-1.56345304431e+002
+3.02426717031e+006,-1.56444601475e+002
+3.07873346955e+006,-1.58524824045e+002
+3.13418069329e+006,-1.56598676295e+002
+3.19062650773e+006,-1.56401995538e+002
+3.24808889724e+006,-1.57592718527e+002
+3.30658617009e+006,-1.56867509174e+002
+3.36613696427e+006,-1.57589293026e+002
+3.42676025343e+006,-1.57312054911e+002
+3.48847535295e+006,-1.57323390857e+002
+3.55130192606e+006,-1.56605209340e+002
+3.61525999011e+006,-1.58844492642e+002
+3.68036992298e+006,-1.56643034223e+002
+3.74665246955e+006,-1.56708463410e+002
+3.81412874828e+006,-1.57457375891e+002
+3.88282025801e+006,-1.56812621519e+002
+3.95274888473e+006,-1.56738911999e+002
+4.02393690862e+006,-1.56654232559e+002
+4.09640701111e+006,-1.57880472274e+002
+4.17018228212e+006,-1.57359361644e+002
+4.24528622739e+006,-1.58152312010e+002
+4.32174277604e+006,-1.57937249098e+002
+4.39957628810e+006,-1.58020429444e+002
+4.47881156235e+006,-1.58308155196e+002
+4.55947384417e+006,-1.57803666532e+002
+4.64158883361e+006,-1.57903702592e+002
+4.72518269359e+006,-1.58213765133e+002
+4.81028205818e+006,-1.58233246458e+002
+4.89691404115e+006,-1.57432436163e+002
+4.98510624459e+006,-1.57684207348e+002
+5.07488676766e+006,-1.58220444346e+002
+5.16628421561e+006,-1.58004227012e+002
+5.25932770886e+006,-1.58156698412e+002
+5.35404689227e+006,-1.58993030743e+002
+5.45047194461e+006,-1.57912202515e+002
+5.54863358815e+006,-1.58085906399e+002
+5.64856309846e+006,-1.58437652619e+002
+5.75029231439e+006,-1.58889247208e+002
+5.85385364818e+006,-1.58798622104e+002
+5.95928009583e+006,-1.58089610556e+002
+6.06660524757e+006,-1.58504509012e+002
+6.17586329859e+006,-1.59034473248e+002
+6.28708905992e+006,-1.58639364628e+002
+6.40031796953e+006,-1.58874775860e+002
+6.51558610364e+006,-1.58866916554e+002
+6.63293018816e+006,-1.58449264047e+002
+6.75238761044e+006,-1.58441428474e+002
+6.87399643118e+006,-1.59135063656e+002
+6.99779539652e+006,-1.59126974378e+002
+7.12382395042e+006,-1.59256218428e+002
+7.25212224722e+006,-1.59247690619e+002
+7.38273116442e+006,-1.59308174530e+002
+7.51569231572e+006,-1.59159926676e+002
+7.65104806427e+006,-1.59148213335e+002
+7.78884153618e+006,-1.58475475398e+002
+7.92911663423e+006,-1.58463404003e+002
+8.07191805189e+006,-1.58578426653e+002
+8.21729128755e+006,-1.58573151062e+002
+8.36528265901e+006,-1.59424143671e+002
+8.51593931825e+006,-1.59214484041e+002
+8.66930926644e+006,-1.59208939958e+002
+8.82544136923e+006,-1.59299876575e+002
+8.98438537235e+006,-1.59469204239e+002
+9.14619191741e+006,-1.59464721060e+002
+9.31091255809e+006,-1.59508565410e+002
+9.47859977652e+006,-1.58882764825e+002
+9.64930700003e+006,-1.58878200513e+002
+9.82308861817e+006,-1.59057417371e+002
+1.00000000000e+007,-1.58969789260e+002
+1.01800975118e+007,-1.59167836641e+002
+1.03634385350e+007,-1.59167732968e+002
+1.05500814844e+007,-1.58849857805e+002
+1.07400858268e+007,-1.59041029962e+002
+1.09335121002e+007,-1.58915868825e+002
+1.11304219327e+007,-1.58915758357e+002
+1.13308780622e+007,-1.58798954866e+002
+1.15349443568e+007,-1.59321575680e+002
+1.17426858345e+007,-1.59253060221e+002
+1.19541686846e+007,-1.59594396016e+002
+1.21694602882e+007,-1.59390268157e+002
+1.23886292399e+007,-1.59363576980e+002
+1.26117453700e+007,-1.59101086789e+002
+1.28388797661e+007,-1.58750810516e+002
+1.30701047961e+007,-1.58815981205e+002
+1.33054941314e+007,-1.58817362112e+002
+1.35451227700e+007,-1.58530202182e+002
+1.37890670608e+007,-1.58916361119e+002
+1.40374047276e+007,-1.59209859836e+002
+1.42902148939e+007,-1.58293939996e+002
+1.45475781085e+007,-1.58378477850e+002
+1.48095763705e+007,-1.59754841759e+002
+1.50762931560e+007,-1.59425265994e+002
+1.53478134445e+007,-1.59484654592e+002
+1.56242237458e+007,-1.58165120167e+002
+1.59056121278e+007,-1.58938393962e+002
+1.61920682446e+007,-1.59365305134e+002
+1.64836833648e+007,-1.59448279022e+002
+1.67805504007e+007,-1.59145055655e+002
+1.70827639381e+007,-1.58620076157e+002
+1.73904202661e+007,-1.58095617250e+002
+1.77036174080e+007,-1.59288227815e+002
+1.80224551525e+007,-1.58862879968e+002
+1.83470350855e+007,-1.59546618580e+002
+1.86774606222e+007,-1.59693740325e+002
+1.90138370407e+007,-1.59450687431e+002
+1.93562715148e+007,-1.59874357572e+002
+1.97048731486e+007,-1.59460466244e+002
+2.00597530110e+007,-1.59574275687e+002
+2.04210241715e+007,-1.59900645427e+002
+2.07888017356e+007,-1.59394884528e+002
+2.11632028822e+007,-1.59660832546e+002
+2.15443469003e+007,-1.59146379067e+002
+2.19323552273e+007,-1.58840550179e+002
+2.23273514878e+007,-1.59664425397e+002
+2.27294615326e+007,-1.59193556410e+002
+2.31388134792e+007,-1.59924783782e+002
+2.35555377526e+007,-1.59957831980e+002
+2.39797671264e+007,-1.59712732877e+002
+2.44116367658e+007,-1.58809937739e+002
+2.48512842698e+007,-1.59506510009e+002
+2.52988497160e+007,-1.59791036035e+002
+2.57544757045e+007,-1.59619954480e+002
+2.62183074038e+007,-1.59115082485e+002
+2.66904925965e+007,-1.59775436267e+002
+2.71711817270e+007,-1.59542962477e+002
+2.76605279492e+007,-1.59061738586e+002
+2.81586871751e+007,-1.58923504928e+002
+2.86658181246e+007,-1.59614288146e+002
+2.91820823764e+007,-1.59332194840e+002
+2.97076444190e+007,-1.59097439032e+002
+3.02426717031e+007,-1.59568797828e+002
+3.07873346955e+007,-1.59677255018e+002
+3.13418069329e+007,-1.59974904386e+002
+3.19062650773e+007,-1.59783108634e+002
+3.24808889724e+007,-1.60535582583e+002
+3.30658617009e+007,-1.58870358489e+002
+3.36613696427e+007,-1.60130377497e+002
+3.42676025343e+007,-1.59844072726e+002
+3.48847535295e+007,-1.59733791696e+002
+3.55130192606e+007,-1.59685750565e+002
+3.61525999011e+007,-1.60094848036e+002
+3.68036992298e+007,-1.60365097778e+002
+3.74665246955e+007,-1.59458807978e+002
+3.81412874828e+007,-1.60394281399e+002
+3.88282025801e+007,-1.60216360835e+002
+3.95274888473e+007,-1.60400892274e+002
+4.02393690862e+007,-1.59374608550e+002
+4.09640701111e+007,-1.60608209969e+002
+4.17018228212e+007,-1.60184431051e+002
+4.24528622739e+007,-1.60388511999e+002
+4.32174277604e+007,-1.59773132435e+002
+4.39957628810e+007,-1.60784163218e+002
+4.47881156235e+007,-1.60739939574e+002
+4.55947384417e+007,-1.60605865529e+002
+4.64158883361e+007,-1.59493016459e+002
+4.72518269359e+007,-1.60444657904e+002
+4.81028205818e+007,-1.53779661475e+002
+4.89691404115e+007,-1.61028191658e+002
+4.98510624459e+007,-1.60173573788e+002
+5.07488676766e+007,-1.59706323402e+002
+5.16628421561e+007,-1.60565876700e+002
+5.25932770886e+007,-1.61054160379e+002
+5.35404689227e+007,-1.60171348154e+002
+5.45047194461e+007,-1.59426774502e+002
+5.54863358815e+007,-1.60813673923e+002
+5.64856309846e+007,-1.60566051960e+002
+5.75029231439e+007,-1.60424597558e+002
+5.85385364818e+007,-1.60544099867e+002
+5.95928009583e+007,-1.61447158890e+002
+6.06660524757e+007,-1.59265349379e+002
+6.17586329859e+007,-1.61103556365e+002
+6.28708905992e+007,-1.60284894748e+002
+6.40031796953e+007,-1.59774673481e+002
+6.51558610364e+007,-1.61081175043e+002
+6.63293018816e+007,-1.59961058053e+002
+6.75238761044e+007,-1.60522882112e+002
+6.87399643118e+007,-1.60802356345e+002
+6.99779539652e+007,-1.60750747100e+002
+7.12382395042e+007,-1.60879595151e+002
+7.25212224722e+007,-1.60970419364e+002
+7.38273116442e+007,-1.60679470078e+002
+7.51569231572e+007,-1.60272783052e+002
+7.65104806427e+007,-1.61716516525e+002
+7.78884153618e+007,-1.61220332060e+002
+7.92911663423e+007,-1.61333396981e+002
