Offset Frequency (Hz),Phase Noise (dBc/Hz)
+2.86658181246e+003,-1.23514856800e+002
+2.91820823764e+003,-1.42647086886e+002
+2.97076444190e+003,-1.28057463874e+002
+3.02426717031e+003,-1.26122254904e+002
+3.07873346955e+003,-1.23856510470e+002
+3.13418069329e+003,-1.26469418581e+002
+3.19062650773e+003,-1.29076703073e+002
+3.24808889724e+003,-1.21092784608e+002
+3.30658617009e+003,-1.28549280401e+002
+3.36613696427e+003,-1.26678417724e+002
+3.42676025343e+003,-1.25691542138e+002
+3.48847535295e+003,-1.39325499888e+002
+3.55130192606e+003,-1.24900742602e+002
+3.61525999011e+003,-1.24432788192e+002
+3.68036992298e+003,-1.29756129569e+002
+3.74665246955e+003,-1.25180115347e+002
+3.81412874828e+003,-1.26959667158e+002
+3.88282025801e+003,-1.30914955067e+002
+3.95274888473e+003,-1.24893148520e+002
+4.02393690862e+003,-1.27692071329e+002
+4.09640701111e+003,-1.30202583411e+002
+4.17018228212e+003,-1.38628794776e+002
+4.24528622739e+003,-1.32459378379e+002
+4.32174277604e+003,-1.33163743491e+002
+4.39957628810e+003,-1.29902173962e+002
+4.47881156235e+003,-1.31208303654e+002
+4.55947384417e+003,-1.33936879850e+002
+4.64158883361e+003,-1.30871430146e+002
+4.72518269359e+003,-1.36024346972e+002
+4.81028205818e+003,-1.32822916396e+002
+4.89691404115e+003,-1.30545080730e+002
+4.98510624459e+003,-1.34947442954e+002
+5.07488676766e+003,-1.40630573478e+002
+5.16628421561e+003,-1.41251155671e+002
+5.25932770886e+003,-1.37161018621e+002
+5.35404689227e+003,-1.30664954540e+002
+5.45047194461e+003,-1.31980242869e+002
+5.54863358815e+003,-1.31278983698e+002
+5.64856309846e+003,-1.30989462769e+002
+5.75029231439e+003,-1.34128743319e+002
+5.85385364818e+003,-1.31538760181e+002
+5.95928009583e+003,-1.36766271238e+002
+6.06660524757e+003,-1.32078786289e+002
+6.17586329859e+003,-1.32121492987e+002
+6.28708905992e+003,-1.37798897163e+002
+6.40031796953e+003,-1.34625052906e+002
+6.51558610364e+003,-1.36192318034e+002
+6.63293018816e+003,-1.38791044611e+002
+6.75238761044e+003,-1.32288510756e+002
+6.87399643118e+003,-1.33266472093e+002
+6.99779539652e+003,-1.32716645873e+002
+7.12382395042e+003,-1.32598869745e+002
+7.25212224722e+003,-1.38605660938e+002
+7.38273116442e+003,-1.33714258260e+002
+7.51569231572e+003,-1.34099023211e+002
+7.65104806427e+003,-1.38863002347e+002
+7.78884153618e+003,-1.32878935097e+002
+7.92911663423e+003,-1.33220208558e+002
+8.07191805189e+003,-1.30512127242e+002
+8.21729128755e+003,-1.43557261534e+002
+8.36528265901e+003,-1.39103327266e+002
+8.51593931825e+003,-1.31614972863e+002
+8.66930926644e+003,-1.39627781615e+002
+8.82544136923e+003,-1.44452162177e+002
+8.98438537235e+003,-1.30214370595e+002
+9.14619191741e+003,-1.35694145898e+002
+9.31091255809e+003,-1.39452349938e+002
+9.47859977652e+003,-1.34934995425e+002
+9.64930700003e+003,-1.34473969099e+002
+9.82308861817e+003,-1.38661910387e+002
+1.00000000000e+004,-1.34052965683e+002
+1.01800975118e+004,-1.33075830848e+002
+1.03634385350e+004,-1.35067396511e+002
+1.05500814844e+004,-1.38072368977e+002
+1.07400858268e+004,-1.35818519581e+002
+1.09335121002e+004,-1.34002283888e+002
+1.11304219327e+004,-1.34143751661e+002
+1.13308780622e+004,-1.37461556397e+002
+1.15349443568e+004,-1.37202134962e+002
+1.17426858345e+004,-1.39589475628e+002
+1.19541686846e+004,-1.36357158124e+002
+1.21694602882e+004,-1.43433324380e+002
+1.23886292399e+004,-1.36684954755e+002
+1.26117453700e+004,-1.34255214571e+002
+1.28388797661e+004,-1.34682378303e+002
+1.30701047961e+004,-1.36031012748e+002
+1.33054941314e+004,-1.37909474171e+002
+1.35451227700e+004,-1.38895748317e+002
+1.37890670608e+004,-1.42198010392e+002
+1.40374047276e+004,-1.37749334698e+002
+1.42902148939e+004,-1.35875111833e+002
+1.45475781085e+004,-1.40098671974e+002
+1.48095763705e+004,-1.40483196331e+002
+1.50762931560e+004,-1.40918244986e+002
+1.53478134445e+004,-1.39125477414e+002
+1.56242237458e+004,-1.38065794595e+002
+1.59056121278e+004,-1.39403996982e+002
+1.61920682446e+004,-1.38483805978e+002
+1.64836833648e+004,-1.38621039682e+002
+1.67805504007e+004,-1.36625171094e+002
+1.70827639381e+004,-1.37112170912e+002
+1.73904202661e+004,-1.43315104202e+002
+1.77036174080e+004,-1.38634291365e+002
+1.80224551525e+004,-1.37874962588e+002
+1.83470350855e+004,-1.38809660825e+002
+1.86774606222e+004,-1.39688736101e+002
+1.90138370407e+004,-1.37947713370e+002
+1.93562715148e+004,-1.37815014447e+002
+1.97048731486e+004,-1.43313971581e+002
+2.00597530110e+004,-1.37002205541e+002
+2.04210241715e+004,-1.39619490074e+002
+2.07888017356e+004,-1.40556524093e+002
+2.11632028822e+004,-1.40981169268e+002
+2.15443469003e+004,-1.41250824869e+002
+2.19323552273e+004,-1.41732094176e+002
+2.23273514878e+004,-1.43582594119e+002
+2.27294615326e+004,-1.40567786226e+002
+2.31388134792e+004,-1.43712172469e+002
+2.35555377526e+004,-1.44954131349e+002
+2.39797671264e+004,-1.42972393685e+002
+2.44116367658e+004,-1.42251339766e+002
+2.48512842698e+004,-1.39263004674e+002
+2.52988497160e+004,-1.38825797253e+002
+2.57544757045e+004,-1.39428453625e+002
+2.62183074038e+004,-1.37763008132e+002
+2.66904925965e+004,-1.41413367449e+002
+2.71711817270e+004,-1.39875468112e+002
+2.76605279492e+004,-1.40635745400e+002
+2.81586871751e+004,-1.38319838872e+002
+2.86658181246e+004,-1.38688103292e+002
+2.91820823764e+004,-1.42761596817e+002
+2.97076444190e+004,-1.44289835743e+002
+3.02426717031e+004,-1.47470829267e+002
+3.07873346955e+004,-1.44411830173e+002
+3.13418069329e+004,-1.41321787433e+002
+3.19062650773e+004,-1.44325404571e+002
+3.24808889724e+004,-1.42951285181e+002
+3.30658617009e+004,-1.41770333660e+002
+3.36613696427e+004,-1.40815559450e+002
+3.42676025343e+004,-1.40754629789e+002
+3.48847535295e+004,-1.42675738839e+002
+3.55130192606e+004,-1.47074430861e+002
+3.61525999011e+004,-1.41407994489e+002
+3.68036992298e+004,-1.40051895803e+002
+3.74665246955e+004,-1.46408999704e+002
+3.81412874828e+004,-1.46054430176e+002
+3.88282025801e+004,-1.46875962162e+002
+3.95274888473e+004,-1.41862119501e+002
+4.02393690862e+004,-1.39850790572e+002
+4.09640701111e+004,-1.39111971018e+002
+4.17018228212e+004,-1.43865094790e+002
+4.24528622739e+004,-1.41293517141e+002
+4.32174277604e+004,-1.41529814660e+002
+4.39957628810e+004,-1.42255738032e+002
+4.47881156235e+004,-1.41556985524e+002
+4.55947384417e+004,-1.41108389288e+002
+4.64158883361e+004,-1.41868192595e+002
+4.72518269359e+004,-1.45557454283e+002
+4.81028205818e+004,-1.41955430217e+002
+4.89691404115e+004,-1.42809297433e+002
+4.98510624459e+004,-1.46269926579e+002
+5.07488676766e+004,-1.43534361743e+002
+5.16628421561e+004,-1.40520874407e+002
+5.25932770886e+004,-1.46327570316e+002
+5.35404689227e+004,-1.43883368837e+002
+5.45047194461e+004,-1.46028365449e+002
+5.54863358815e+004,-1.44485463227e+002
+5.64856309846e+004,-1.41752992107e+002
+5.75029231439e+004,-1.43876508568e+002
+5.85385364818e+004,-1.42079715919e+002
+5.95928009583e+004,-1.42647619285e+002
+6.06660524757e+004,-1.55852076341e+002
+6.17586329859e+004,-1.43201843607e+002
+6.28708905992e+004,-1.42738041679e+002
+6.40031796953e+004,-1.44440888349e+002
+6.51558610364e+004,-1.46634868399e+002
+6.63293018816e+004,-1.42699130432e+002
+6.75238761044e+004,-1.45398142770e+002
+6.87399643118e+004,-1.46002622833e+002
+6.99779539652e+004,-1.41793211181e+002
+7.12382395042e+004,-1.46485060971e+002
+7.25212224722e+004,-1.47359221740e+002
+7.38273116442e+004,-1.45282774386e+002
+7.51569231572e+004,-1.47265212887e+002
+7.65104806427e+004,-1.44222228677e+002
+7.78884153618e+004,-1.42896063749e+002
+7.92911663423e+004,-1.43229909143e+002
+8.07191805189e+004,-1.42657212215e+002
+8.21729128755e+004,-1.43023613754e+002
+8.36528265901e+004,-1.45521047587e+002
+8.51593931825e+004,-1.44226851014e+002
+8.66930926644e+004,-1.44924918002e+002
+8.82544136923e+004,-1.43705577240e+002
+8.98438537235e+004,-1.45905857387e+002
+9.14619191741e+004,-1.49225635371e+002
+9.31091255809e+004,-1.43599873279e+002
+9.47859977652e+004,-1.48501195980e+002
+9.64930700003e+004,-1.45536443949e+002
+9.82308861817e+004,-1.48780058416e+002
+1.00000000000e+005,-1.45261191208e+002
+1.01800975118e+005,-1.46490138248e+002
+1.03634385350e+005,-1.46071216020e+002
+1.05500814844e+005,-1.45984833291e+002
+1.07400858268e+005,-1.45884111495e+002
+1.09335121002e+005,-1.46221283736e+002
+1.11304219327e+005,-1.44988536973e+002
+1.13308780622e+005,-1.44203650569e+002
+1.15349443568e+005,-1.44652336995e+002
+1.17426858345e+005,-1.45484569056e+002
+1.19541686846e+005,-1.45500585367e+002
+1.21694602882e+005,-1.45987465315e+002
+1.23886292399e+005,-1.46214816049e+002
+1.26117453700e+005,-1.47022379404e+002
+1.28388797661e+005,-1.46092306449e+002
+1.30701047961e+005,-1.47641820048e+002
+1.33054941314e+005,-1.45617275889e+002
+1.35451227700e+005,-1.46456519663e+002
+1.37890670608e+005,-1.48996781407e+002
+1.40374047276e+005,-1.47497397257e+002
+1.42902148939e+005,-1.45950992031e+002
+1.45475781085e+005,-1.45749797042e+002
+1.48095763705e+005,-1.46882541667e+002
+1.50762931560e+005,-1.45719731941e+002
+1.53478134445e+005,-1.48925433763e+002
+1.56242237458e+005,-1.47903108787e+002
+1.59056121278e+005,-1.46268387700e+002
+1.61920682446e+005,-1.46125719493e+002
+1.64836833648e+005,-1.44933701032e+002
+1.67805504007e+005,-1.44915004646e+002
+1.70827639381e+005,-1.47445788858e+002
+1.73904202661e+005,-1.47514279672e+002
+1.77036174080e+005,-1.47346280925e+002
+1.80224551525e+005,-1.49292527667e+002
+1.83470350855e+005,-1.49357224651e+002
+1.86774606222e+005,-1.50770267764e+002
+1.90138370407e+005,-1.47430250849e+002
+1.93562715148e+005,-1.47037606950e+002
+1.97048731486e+005,-1.48495623546e+002
+2.00597530110e+005,-1.50219126922e+002
+2.04210241715e+005,-1.48655624085e+002
+2.07888017356e+005,-1.49712750546e+002
+2.11632028822e+005,-1.48760774210e+002
+2.15443469003e+005,-1.46562918152e+002
+2.19323552273e+005,-1.47031596834e+002
+2.23273514878e+005,-1.47219326711e+002
+2.27294615326e+005,-1.49722364759e+002
+2.31388134792e+005,-1.47460122609e+002
+2.35555377526e+005,-1.49008567547e+002
+2.39797671264e+005,-1.50816653333e+002
+2.44116367658e+005,-1.46550770713e+002
+2.48512842698e+005,-1.47978522207e+002
+2.52988497160e+005,-1.49600955666e+002
+2.57544757045e+005,-1.47801247624e+002
+2.62183074038e+005,-1.46826907585e+002
+2.66904925965e+005,-1.46792231295e+002
+2.71711817270e+005,-1.50007636654e+002
+2.76605279492e+005,-1.47686667089e+002
+2.81586871751e+005,-1.48670894704e+002
+2.86658181246e+005,-1.49137044641e+002
+2.91820823764e+005,-1.48542475065e+002
+2.97076444190e+005,-1.48801018265e+002
+3.02426717031e+005,-1.47849530741e+002
+3.07873346955e+005,-1.47150702981e+002
+3.13418069329e+005,-1.48741431700e+002
+3.19062650773e+005,-1.50815875773e+002
+3.24808889724e+005,-1.48666431759e+002
+3.30658617009e+005,-1.49221250248e+002
+3.36613696427e+005,-1.47463265517e+002
+3.42676025343e+005,-1.53686149588e+002
+3.48847535295e+005,-1.48030304874e+002
+3.55130192606e+005,-1.49140391043e+002
+3.61525999011e+005,-1.49496890138e+002
+3.68036992298e+005,-1.50786820741e+002
+3.74665246955e+005,-1.49092635794e+002
+3.81412874828e+005,-1.50016371581e+002
+3.88282025801e+005,-1.54373403174e+002
+3.95274888473e+005,-1.47236625505e+002
+4.02393690862e+005,-1.50135651227e+002
+4.09640701111e+005,-1.47907229684e+002
+4.17018228212e+005,-1.51251208890e+002
+4.24528622739e+005,-1.48947561403e+002
+4.32174277604e+005,-1.49506091970e+002
+4.39957628810e+005,-1.48223183855e+002
+4.47881156235e+005,-1.50277940019e+002
+4.55947384417e+005,-1.50657263314e+002
+4.64158883361e+005,-1.49465373280e+002
+4.72518269359e+005,-1.49090478046e+002
+4.81028205818e+005,-1.48595746752e+002
+4.89691404115e+005,-1.48272165691e+002
+4.98510624459e+005,-1.48198138992e+002
+5.07488676766e+005,-1.48909460309e+002
+5.16628421561e+005,-1.51204990519e+002
+5.25932770886e+005,-1.50367884790e+002
+5.35404689227e+005,-1.55371619340e+002
+5.45047194461e+005,-1.48074905119e+002
+5.54863358815e+005,-1.47339587232e+002
+5.64856309846e+005,-1.52234424398e+002
+5.75029231439e+005,-1.51604900318e+002
+5.85385364818e+005,-1.51166289481e+002
+5.95928009583e+005,-1.48343855941e+002
+6.06660524757e+005,-1.55125587205e+002
+6.17586329859e+005,-1.51582048608e+002
+6.28708905992e+005,-1.47915720562e+002
+6.40031796953e+005,-1.49647096291e+002
+6.51558610364e+005,-1.49690588231e+002
+6.63293018816e+005,-1.49536378234e+002
+6.75238761044e+005,-1.49936464244e+002
+6.87399643118e+005,-1.48593928716e+002
+6.99779539652e+005,-1.50361633044e+002
+7.12382395042e+005,-1.54319768181e+002
+7.25212224722e+005,-1.52287729315e+002
+7.38273116442e+005,-1.48214958634e+002
+7.51569231572e+005,-1.48992549593e+002
+7.65104806427e+005,-1.49970630633e+002
+7.78884153618e+005,-1.53165227411e+002
+7.92911663423e+005,-1.50224931476e+002
+8.07191805189e+005,-1.50333550589e+002
+8.21729128755e+005,-1.53039683233e+002
+8.36528265901e+005,-1.61641534493e+002
+8.51593931825e+005,-1.56708319620e+002
+8.66930926644e+005,-1.51022324189e+002
+8.82544136923e+005,-1.50563437923e+002
+8.98438537235e+005,-1.51181090414e+002
+9.14619191741e+005,-1.51459177285e+002
+9.31091255809e+005,-1.55835838916e+002
+9.47859977652e+005,-1.54580959215e+002
+9.64930700003e+005,-1.49866260730e+002
+9.82308861817e+005,-1.47668359943e+002
+1.00000000000e+006,-1.43733713135e+002
+1.01800975118e+006,-1.49868933451e+002
+1.03634385350e+006,-1.50578764147e+002
+1.05500814844e+006,-1.51378330505e+002
+1.07400858268e+006,-1.51348352445e+002
+1.09335121002e+006,-1.52605117226e+002
+1.11304219327e+006,-1.52328233888e+002
+1.13308780622e+006,-1.53976497701e+002
+1.15349443568e+006,-1.61882288929e+002
+1.17426858345e+006,-1.57005449067e+002
+1.19541686846e+006,-1.59916625654e+002
+1.21694602882e+006,-1.52710334367e+002
+1.23886292399e+006,-1.50716895782e+002
+1.26117453700e+006,-1.55705533026e+002
+1.28388797661e+006,-1.53877017307e+002
+1.30701047961e+006,-1.52217051787e+002
+1.33054941314e+006,-1.53568067946e+002
+1.35451227700e+006,-1.56024281320e+002
+1.37890670608e+006,-1.59115956646e+002
+1.40374047276e+006,-1.52224094826e+002
+1.42902148939e+006,-1.54769087772e+002
+1.45475781085e+006,-1.53079766735e+002
+1.48095763705e+006,-1.51859896926e+002
+1.50762931560e+006,-1.52769452827e+002
+1.53478134445e+006,-1.53840925967e+002
+1.56242237458e+006,-1.52234846344e+002
+1.59056121278e+006,-1.57221108742e+002
+1.61920682446e+006,-1.51316263464e+002
+1.64836833648e+006,-1.53883868132e+002
+1.67805504007e+006,-1.55301675070e+002
+1.70827639381e+006,-1.55682050177e+002
+1.73904202661e+006,-1.54513196072e+002
+1.77036174080e+006,-1.56183415432e+002
+1.80224551525e+006,-1.58106799730e+002
+1.83470350855e+006,-1.53644747903e+002
+1.86774606222e+006,-1.54414043111e+002
+1.90138370407e+006,-1.54581719188e+002
+1.93562715148e+006,-1.59132884715e+002
+1.97048731486e+006,-1.54435378369e+002
+2.00597530110e+006,-1.50134971889e+002
+2.04210241715e+006,-1.57294205984e+002
+2.07888017356e+006,-1.53034953401e+002
+2.11632028822e+006,-1.57856757200e+002
+2.15443469003e+006,-1.53690281414e+002
+2.19323552273e+006,-1.53965390894e+002
+2.23273514878e+006,-1.57254973593e+002
+2.27294615326e+006,-1.54996806188e+002
+2.31388134792e+006,-1.52374330093e+002
+2.35555377526e+006,-1.54611662385e+002
+2.39797671264e+006,-1.58337029462e+002
+2.44116367658e+006,-1.57970028048e+002
+2.48512842698e+006,-1.56771002244e+002
+2.52988497160e+006,-1.53394357511e+002
+2.57544757045e+006,-1.55501381105e+002
+2.62183074038e+006,-1.56169211730e+002
+2.66904925965e+006,-1.55370023513e+002
+2.71711817270e+006,-1.55150090092e+002
+2.76605279492e+006,-1.58976901103e+002
+2.81586871751e+006,-1.57728297909e+002
+2.86658181246e+006,-1.57645920787e+002
+2.91820823764e+006,-1.57473938892e+002
+2.97076444190e+006,-1.61145810395e+002
+3.02426717031e+006,-1.56504783858e+002
+3.07873346955e+006,-1.58384452857e+002
+3.13418069329e+006,-1.58172714218e+002
+3.19062650773e+006,-1.57853054492e+002
+3.24808889724e+006,-1.56830825813e+002
+3.30658617009e+006,-1.59361130356e+002
+3.36613696427e+006,-1.57594203909e+002
+3.42676025343e+006,-1.55168054075e+002
+3.48847535295e+006,-1.52745788874e+002
+3.55130192606e+006,-1.54469726776e+002
+3.61525999011e+006,-1.59177318176e+002
+3.68036992298e+006,-1.55998079442e+002
+3.74665246955e+006,-1.57464597061e+002
+3.81412874828e+006,-1.60031167429e+002
+3.88282025801e+006,-1.59253670690e+002
+3.95274888473e+006,-1.56793940491e+002
+4.02393690862e+006,-1.57309472228e+002
+4.09640701111e+006,-1.59934359378e+002
+4.17018228212e+006,-1.61450314751e+002
+4.24528622739e+006,-1.56793145266e+002
+4.32174277604e+006,-1.56040048441e+002
+4.39957628810e+006,-1.58415358091e+002
+4.47881156235e+006,-1.57140550142e+002
+4.55947384417e+006,-1.60955647849e+002
+4.64158883361e+006,-1.56483903032e+002
+4.72518269359e+006,-1.55388585585e+002
+4.81028205818e+006,-1.62274203244e+002
+4.89691404115e+006,-1.70686001935e+002
+4.98510624459e+006,-1.54715455123e+002
+5.07488676766e+006,-1.59807458316e+002
+5.16628421561e+006,-1.57379048300e+002
+5.25932770886e+006,-1.56338143084e+002
+5.35404689227e+006,-1.61193826638e+002
+5.45047194461e+006,-1.58408790037e+002
+5.54863358815e+006,-1.57509506395e+002
+5.64856309846e+006,-1.62059689792e+002
+5.75029231439e+006,-1.58765587855e+002
+5.85385364818e+006,-1.60840793428e+002
+5.95928009583e+006,-1.60671512022e+002
+6.06660524757e+006,-1.59021678580e+002
+6.17586329859e+006,-1.57423800376e+002
+6.28708905992e+006,-1.63372654701e+002
+6.40031796953e+006,-1.62081167060e+002
+6.51558610364e+006,-1.62073307753e+002
+6.63293018816e+006,-1.59706301761e+002
+6.75238761044e+006,-1.59698466187e+002
+6.87399643118e+006,-1.58055651595e+002
+6.99779539652e+006,-1.58047562318e+002
+7.12382395042e+006,-1.60423616445e+002
+7.25212224722e+006,-1.60415088636e+002
+7.38273116442e+006,-1.57458240115e+002
+7.51569231572e+006,-1.58688679993e+002
+7.65104806427e+006,-1.58676966652e+002
+7.78884153618e+006,-1.59901230772e+002
+7.92911663423e+006,-1.59889159377e+002
+8.07191805189e+006,-1.66582921514e+002
+8.21729128755e+006,-1.66577645923e+002
+8.36528265901e+006,-1.60568461698e+002
+8.51593931825e+006,-1.57890717564e+002
+8.66930926644e+006,-1.57885173481e+002
+8.82544136923e+006,-1.55185765678e+002
+8.98438537235e+006,-1.57196323670e+002
+9.14619191741e+006,-1.57191840490e+002
+9.31091255809e+006,-1.66247449248e+002
+9.47859977652e+006,-1.62605669432e+002
+9.64930700003e+006,-1.62601105120e+002
+9.82308861817e+006,-1.59167960073e+002
+1.00000000000e+007,-1.60325616706e+002
+1.01800975118e+007,-1.59301953154e+002
+1.03634385350e+007,-1.59301849481e+002
+1.05500814844e+007,-1.60669219644e+002
+1.07400858268e+007,-1.59836508645e+002
+1.09335121002e+007,-1.60352287559e+002
+1.11304219327e+007,-1.60352177092e+002
+1.13308780622e+007,-1.60169247475e+002
+1.15349443568e+007,-1.63221118540e+002
+1.17426858345e+007,-1.61431943278e+002
+1.19541686846e+007,-1.59788145677e+002
+1.21694602882e+007,-1.59804980039e+002
+1.23886292399e+007,-1.63246082553e+002
+1.26117453700e+007,-1.60448537770e+002
+1.28388797661e+007,-1.62477561059e+002
+1.30701047961e+007,-1.60754921828e+002
+1.33054941314e+007,-1.60756302736e+002
+1.35451227700e+007,-1.59662023306e+002
+1.37890670608e+007,-1.58692540149e+002
+1.40374047276e+007,-1.60413331295e+002
+1.42902148939e+007,-1.57934999562e+002
+1.45475781085e+007,-1.56375764163e+002
+1.48095763705e+007,-1.59222163214e+002
+1.50762931560e+007,-1.57920629180e+002
+1.53478134445e+007,-1.57229256101e+002
+1.56242237458e+007,-1.63254396487e+002
+1.59056121278e+007,-1.72372960440e+002
+1.61920682446e+007,-1.58185624840e+002
+1.64836833648e+007,-1.59028963678e+002
+1.67805504007e+007,-1.56206782557e+002
+1.70827639381e+007,-1.60962238971e+002
+1.73904202661e+007,-1.60155898880e+002
+1.77036174080e+007,-1.66157450129e+002
+1.80224551525e+007,-1.55460666773e+002
+1.83470350855e+007,-1.56668314750e+002
+1.86774606222e+007,-1.60509371285e+002
+1.90138370407e+007,-1.60573824874e+002
+1.93562715148e+007,-1.59292382278e+002
+1.97048731486e+007,-1.65668703991e+002
+2.00597530110e+007,-1.57472261769e+002
+2.04210241715e+007,-1.61427656418e+002
+2.07888017356e+007,-1.62972037578e+002
+2.11632028822e+007,-1.59144279186e+002
+2.15443469003e+007,-1.56488628492e+002
+2.19323552273e+007,-1.58808940053e+002
+2.23273514878e+007,-1.62738033301e+002
+2.27294615326e+007,-1.56284432777e+002
+2.31388134792e+007,-1.57916934257e+002
+2.35555377526e+007,-1.65136042102e+002
+2.39797671264e+007,-1.60594399267e+002
+2.44116367658e+007,-1.57224505310e+002
+2.48512842698e+007,-1.59701734801e+002
+2.52988497160e+007,-1.58474160962e+002
+2.57544757045e+007,-1.59948919208e+002
+2.62183074038e+007,-1.57319888461e+002
+2.66904925965e+007,-1.59656614890e+002
+2.71711817270e+007,-1.59010840981e+002
+2.76605279492e+007,-1.67985230785e+002
+2.81586871751e+007,-1.61413069355e+002
+2.86658181246e+007,-1.61077281317e+002
+2.91820823764e+007,-1.59056740080e+002
+2.97076444190e+007,-1.62210402016e+002
+3.02426717031e+007,-1.63681443301e+002
+3.07873346955e+007,-1.55816300472e+002
+3.13418069329e+007,-1.57747852223e+002
+3.19062650773e+007,-1.58374684181e+002
+3.24808889724e+007,-1.62541238608e+002
+3.30658617009e+007,-1.61793598722e+002
+3.36613696427e+007,-1.63548445363e+002
+3.42676025343e+007,-1.57785099966e+002
+3.48847535295e+007,-1.63271150648e+002
+3.55130192606e+007,-1.65344382805e+002
+3.61525999011e+007,-1.59086142426e+002
+3.68036992298e+007,-1.62317780910e+002
+3.74665246955e+007,-1.59876192138e+002
+3.81412874828e+007,-1.59399819883e+002
+3.88282025801e+007,-1.58368251913e+002
+3.95274888473e+007,-1.59112506709e+002
+4.02393690862e+007,-1.59159715838e+002
+4.09640701111e+007,-1.62828574325e+002
+4.17018228212e+007,-1.60779725420e+002
+4.24528622739e+007,-1.59917065751e+002
+4.32174277604e+007,-1.63627117969e+002
+4.39957628810e+007,-1.58442511385e+002
+4.47881156235e+007,-1.65222754250e+002
+4.55947384417e+007,-1.57344491923e+002
+4.64158883361e+007,-1.59946225532e+002
+4.72518269359e+007,-1.59599664479e+002
+4.81028205818e+007,-1.55643288835e+002
+4.89691404115e+007,-1.57321649340e+002
+4.98510624459e+007,-1.56759878980e+002
+5.07488676766e+007,-1.57956258420e+002
+5.16628421561e+007,-1.61530911333e+002
+5.25932770886e+007,-1.59401605690e+002
+5.35404689227e+007,-1.60369512986e+002
+5.45047194461e+007,-1.61187772500e+002
+5.54863358815e+007,-1.59742016299e+002
+5.64856309846e+007,-1.63712312237e+002
+5.75029231439e+007,-1.61762666309e+002
+5.85385364818e+007,-1.57334966001e+002
+5.95928009583e+007,-1.60144631992e+002
+6.06660524757e+007,-1.64425450793e+002
+6.17586329859e+007,-1.60488921467e+002
+6.28708905992e+007,-1.61680829682e+002
+6.40031796953e+007,-1.60250139590e+002
+6.51558610364e+007,-1.63821943619e+002
+6.63293018816e+007,-1.60089630865e+002
+6.75238761044e+007,-1.58754762650e+002
+6.87399643118e+007,-1.60771435462e+002
+6.99779539652e+007,-1.59105251860e+002
+7.12382395042e+007,-1.61620488426e+002
+7.25212224722e+007,-1.65812498731e+002
+7.38273116442e+007,-1.59589422146e+002
+7.51569231572e+007,-1.59510446451e+002
+7.65104806427e+007,-1.58684063518e+002
+7.78884153618e+007,-1.61803401557e+002
+7.92911663423e+007,-1.64955837958e+002
