Date	Open	High	Low	Close	Volume
	AVGO	AVGO	AVGO	AVGO	AVGO
2009-08-06	1.1728195582496657	1.2019623537947843	1.1060043953301528	1.1500740051269531	241978000
2009-08-07	1.147941547863873	1.1913003230736616	1.1394119763550095	1.1678439378738403	24543000
2009-08-10	1.1820596146430753	1.1820596146430753	1.1095580636281317	1.1351468563079834	24210000
2009-08-11	1.1358583441708743	1.137279925754349	1.1017398777637393	1.1138235330581665	23054000
2009-08-12	1.1479413752551433	1.1514953699106052	1.1131121767912657	1.1372793912887573	14513000
2009-08-13	1.1372797660756968	1.188457373766901	1.1372797660756968	1.1763737201690674	11506000
2009-08-14	1.172819122665182	1.2083591474331579	1.1550491526481448	1.179927110671997	6378000
2009-08-17	1.1564709027884206	1.1635788918369414	1.1514953274012387	1.1529169082641602	2544000
2009-08-18	1.1713977311695316	1.2225753208699484	1.162157328321739	1.2133349180221558	14467000
2009-08-19	1.196986540263115	1.2751745066282687	1.1941432937270842	1.271620512008667	20708000
2009-08-20	1.2758852689500586	1.2758852689500586	1.2289725055542273	1.2623801231384277	18821000
2009-08-21	1.2645126255234953	1.277307024140515	1.2495858130146522	1.2666449546813965	8636000
2009-08-24	1.2453210456928332	1.2687774301738841	1.2296834842834414	1.2438994646072388	10216000
2009-08-25	1.2545612729246134	1.2723312458233358	1.2474532837651244	1.2687772512435913	5308000
2009-08-26	1.2574045194287577	1.2687772512435913	1.2190213271271684	1.2687772512435913	7086000
2009-08-27	1.2687776845572833	1.2943664881641126	1.24745370979624	1.2908124923706055	11611000
2009-08-28	1.2865469199458737	1.3505188919893933	1.2794389324670266	1.3128465414047241	12950000
2009-08-31	1.304317740625735	1.3078717364557528	1.2659345348211748	1.2936557531356812	10048000
2009-09-01	1.297209292615462	1.3107144381249252	1.2040945159986756	1.2687772512435913	13835000
2009-09-02	1.2623804884927814	1.297209697074068	1.2424780956940378	1.2566940784454346	12934000
2009-09-03	1.2773073404644342	1.2773073404644342	1.2083597543795603	1.2403457164764404	36577000
2009-09-04	1.2616692903130087	1.279439263609321	1.2431884841912773	1.2623801231384277	11586000
2009-09-08	1.2623798798396002	1.2744634424054408	1.2403450833053786	1.2581150531768799	5749000
2009-09-09	1.2687779442699039	1.2687779442699039	1.2239975711586015	1.2268407344818115	5512000
2009-09-10	1.2090704575071995	1.241056503142526	1.2048057135607122	1.2119137048721313	4152000
2009-09-11	1.2083595925649542	1.2318159785750151	1.1756628017953015	1.1998299360275269	6203000
2009-09-14	1.1827702301278125	1.2012510308611644	1.1593138552689866	1.183480978012085	16145000
2009-09-15	1.2261296706452003	1.2332376618589398	1.1820600573328646	1.2211540937423706	19869000
2009-09-16	1.2367914677590661	1.2616694331912175	1.216178245560642	1.2495858669281006	20211000
2009-09-17	1.2552717912795475	1.2723309270953196	1.17495143221745	1.1827702522277832	14464000
2009-09-18	1.177794880249348	1.209780915981745	1.1500737566108952	1.151495337486267	8999000
2009-09-21	1.1571818117337482	1.1820597750406343	1.1280390208235427	1.1806381940841675	5530000
2009-09-22	1.2055165432437185	1.2346593434817323	1.1955653886294408	1.2261297702789307	11141000
2009-09-23	1.2524292945666768	1.2645129481251431	1.22968373829688	1.236791729927063	5303000
2009-09-24	1.2318155319492325	1.2687770528523352	1.1905890995898352	1.2431882619857788	7788000
