Date	Open	High	Low	Close	Volume
	NSA	NSA	NSA	NSA	NSA
2015-04-22	8.379327774047852	8.379327774047852	8.379327774047852	8.379327774047852	0
2015-04-23	8.379327774047852	8.7145011800676	8.18595854862906	8.379327774047852	11165500
2015-04-24	8.366436528825304	8.482458191501179	8.256861265380566	8.443784713745117	795300
2015-04-27	8.450229945166326	8.482458253333867	8.38577394353509	8.46956729888916	292400
2015-04-28	8.424449233738018	8.527579350295168	8.424449233738018	8.5082426071167	401500
2015-04-29	8.418001890037825	8.501794627088035	8.418001890037825	8.424447059631348	234000
2015-04-30	8.411556693370327	8.424447648161758	8.237524193407033	8.269752502441406	237700
2015-05-01	8.33420776589054	8.392218589782715	8.185957814310116	8.392218589782715	233700
2015-05-04	8.392219342604221	8.392219342604221	8.28908863826473	8.379327774047852	81300
2015-05-05	8.353544502286676	8.392218589782715	8.289087894694532	8.392218589782715	235400
2015-05-06	8.392221238010919	8.437340508740883	8.314873038611037	8.334210395812988	214500
2015-05-07	8.26975181276362	8.34709937917319	8.26975181276362	8.308425903320312	80800
2015-05-08	8.26975274287232	8.385774412887677	8.26975274287232	8.372882843017578	357200
2015-05-11	8.327762753986445	8.501794627088035	8.32453986183777	8.424447059631348	279100
2015-05-12	8.379331690116507	8.44701061255563	8.314875046618583	8.430896759033203	242300
2015-05-13	8.450230738369594	8.47859194727708	8.398665686342776	8.437339782714844	408200
2015-05-14	8.411558165108465	8.469569008579498	8.359993107512873	8.456677436828613	92900
2015-05-15	8.501795926876325	8.553361594434838	8.452164732547354	8.534024238586426	210000
2015-05-18	8.604926288687585	8.79829492148191	8.508241357586531	8.682273864746094	250700
2015-05-19	8.727391437359685	8.836967302527947	8.662934829129965	8.804738998413086	328200
2015-05-20	8.836969157259169	8.859528790463326	8.746730009738634	8.778958320617676	168900
2015-05-21	8.791848045589406	8.849858255351627	8.733837221123412	8.804738998413086	157000
2015-05-22	8.830521424291991	8.843412991681525	8.650043783764872	8.733837127685547	225400
2015-05-26	8.746730657836904	8.80796439157387	8.484393454133398	8.604927062988281	173800
2015-05-27	8.617815643264677	8.76606559753418	8.56625060213714	8.76606559753418	166600
2015-05-28	8.7531763754844	8.7531763754844	8.643600480049447	8.688719749450684	98300
2015-05-29	8.637154793004155	8.730616840348501	8.637154793004155	8.695165634155273	185200
2015-06-01	8.662936509703547	8.733838915451766	8.540469667953548	8.682273864746094	122400
2015-06-02	8.708055904829402	8.708055904829402	8.57914328524907	8.585588455200195	112800
2015-06-03	8.540470338012486	8.656492018554898	8.48245949774128	8.598481178283691	145000
2015-06-04	8.527578316409821	8.604926509153955	8.411557256701434	8.437339782714844	106200
2015-06-05	8.41156001186547	8.521135936989475	8.366440115535278	8.430896759033203	146800
2015-06-08	8.411555283682382	8.52757631617681	8.321316156450036	8.476011276245117	126500
2015-06-09	8.392220748284226	8.604926747461576	8.392220748284226	8.540470123291016	215700
2015-06-10	8.540469563105564	8.566252088141876	8.289089482973585	8.372882843017578	130200
2015-06-11	8.372882014660222	8.424447059631348	8.352900452160743	8.424447059631348	125500
2015-06-12	8.514686170370624	8.585587953319191	8.353545251638934	8.379327774047852	127300
2015-06-15	8.366436004638672	8.405110094675512	8.295534223392242	8.366436004638672	128300
2015-06-16	8.39222208897196	8.403824012706382	8.21818954473148	8.282646179199219	185000
2015-06-17	8.314870444617878	8.314870444617878	8.127947019574647	8.160175323486328	291500
2015-06-18	8.205295823800835	8.256861486697494	8.140839820911774	8.243969917297363	362400
2015-06-19	8.282643269849167	8.488903444168825	8.276197485725726	8.366436004638672	949400
2015-06-22	8.250415391667856	8.369659330614526	8.06349194532391	8.115056991577148	252600
2015-06-23	8.134393417870916	8.476011989855808	8.115056679944477	8.308425903320312	365400
2015-06-24	8.276196971686876	8.327762012064058	8.076381979197464	8.160175323486328	354100
2015-06-25	8.19240362739801	8.243968667775194	8.089273546643645	8.160175323486328	301300
2015-06-26	8.186271250940294	8.297161029113381	8.14061035152662	8.251500129699707	1975400
2015-06-29	8.251495276378451	8.408045861886109	8.173220294661752	8.277586936950684	278900
2015-06-30	8.297158652245797	8.33629584387498	7.860122739248433	8.088424682617188	551600
2015-07-01	8.094948077176005	8.31020450592041	7.944921133173617	8.31020450592041	317400
2015-07-02	8.40152424527714	8.40152424527714	8.166699259485855	8.186267852783203	239800
2015-07-06	8.134084225939997	8.225404739379883	8.055809233531091	8.225404739379883	155300
2015-07-07	8.225406365710718	8.32325059212341	8.15365443066765	8.303681373596191	154700
2015-07-08	8.27758887351842	8.323249756758027	8.231928612353217	8.316726684570312	164000
2015-07-09	8.342819391894452	8.342819391894452	7.938398196926345	8.029719352722168	343000
2015-07-10	8.05580912047906	8.31020268671936	8.05580912047906	8.284111022949219	331000
2015-07-13	8.290637713047602	8.362389664214678	8.019936350000743	8.107995986938477	286200
2015-07-14	8.055812131445187	8.26454551962318	8.036242909747575	8.199316024780273	119200
2015-07-15	8.134085722699703	8.166700464390132	8.023195974196922	8.068856239318848	91000
2015-07-16	8.075377240300089	8.20583555151772	8.055808649136019	8.192790031433105	90000
2015-07-17	8.205841701507723	8.205841701507723	7.977539019216307	8.049291610717773	164700
2015-07-20	8.029719617173836	8.47327802060944	8.01667347074142	8.173223495483398	357600
2015-07-21	8.140609469827853	8.218885111180613	7.84707799201595	7.957967758178711	429700
2015-07-22	7.931872198488232	7.984055519104004	7.729661986620682	7.984055519104004	284300
2015-07-23	7.944920864061468	8.010149724519572	7.879691381528917	7.964489459991455	179000
2015-07-24	7.931874287706314	7.957965954886621	7.6644345435895636	7.768801212310791	524100
2015-07-27	7.72966417376308	7.762278291820556	7.638343025808635	7.749232769012451	165000
2015-07-28	7.76880302202372	7.801417769115188	7.690528002248932	7.794894695281982	150700
2015-07-29	7.801416979602834	7.801416979602834	7.501362456461399	7.573114395141602	269200
2015-07-30	7.586160659455045	7.892738260536928	7.527454244133567	7.847077369689941	267100
2015-07-31	7.879690653416903	7.905782319604069	7.612250919479851	7.716617584228516	207500
2015-08-03	7.710095324873053	8.0819023848248	7.664435059751127	8.068856239318848	199300
2015-08-04	8.075379159432275	8.094947755246867	7.9057830035072945	8.088424682617188	200800
2015-08-05	8.101470235591124	8.199313829585341	7.984057425138546	8.05580997467041	595700
2015-08-06	8.042763975693259	8.098208845845013	7.509188981026931	7.670957565307617	248100
2015-08-07	7.638343291477594	8.042764465785847	7.566591358351346	7.964489459991455	161100
2015-08-10	7.9579652227338515	7.9579652227338515	7.651387695015335	7.723140239715576	212200
2015-08-11	7.827507192101795	8.2123597285787	7.794892454386495	8.101469993591309	167000
2015-08-12	8.042761949181916	8.153651661544867	7.951440826625882	8.023193359375	159400
2015-08-13	8.016673528671042	8.251498567480889	8.003628004218859	8.179746627807617	206600
